bid_no,bop_occurymdhms,brt_id,bop_x,bop_y,bop_angle,bop_speed,bop_distance,bop_dvstat,bop_violationinfo,bop_statinfo,bop_remaindistance,bnode_fromid,bnode_toid,bop_half_x,bop_half_y,bop_fle,bop_sendymdhms,bop_rcvymdhms
199,20151120152322,196104172,231242.4,227054.42,66,0,1188,0000000000000000,00000000,00000000,23248,193040428,1930041900,231242.4,227054.42,0,20151120152322,20151120152316
199,20151120152704,196104172,230493.13,226925.7,254,7,1754,0000000000000000,00000000,00000000,22682,193040420,1930039600,230493.13,226925.7,0,20151120152704,20151120152658
200,20151120051716,0,211385.09,226788.76,0,0,52685,0000000000000000,00000000,00000000,0,0,0,211385.09,226788.76,1,20151120051723,20151120051718
200,20151120051847,0,211385.09,226788.76,0,0,52685,0000000000000000,00000000,00000000,0,0,0,211385.09,226788.76,1,20151120051847,20151120051842
200,20151120052016,0,211385.09,226788.76,0,0,52685,0000000000000000,00000000,00000000,0,0,0,211385.09,226788.76,1,20151120052016,20151120052012
200,20151120052147,0,211385.09,226788.76,0,0,52685,0000000000000000,00000000,00000000,0,0,0,211385.09,226788.76,1,20151120052147,20151120052142
200,20151120052316,0,211385.09,226788.76,0,0,52685,0000000000000000,00000000,00000000,0,0,0,211385.09,226788.76,1,20151120052316,20151120052312
200,20151120052447,0,211406.27,226818.19,35,0,52685,0000000000000000,00000000,00000000,0,0,0,211406.27,226818.19,1,20151120052447,20151120052442
200,20151120052617,0,211406.27,226818.19,35,0,52685,0000000000000000,00000000,00000000,0,0,0,211406.27,226818.19,1,20151120052617,20151120052612
200,20151120052747,196103081,211406.27,226818.19,35,0,26950,0000000000000000,00000000,00000000,0,196015418,196015418,211406.27,226818.19,0,20151120052747,20151120052742
200,20151120052916,196103081,211406.27,226818.19,35,0,26950,0000000000000000,00000000,00000000,0,196015418,196015418,211406.27,226818.19,0,20151120052916,20151120052912
200,20151120053047,196103081,211406.27,226818.19,35,0,26950,0000000000000000,00000000,00000000,0,196015418,196015418,211406.27,226818.19,0,20151120053047,20151120053042
200,20151120053216,196103081,211406.27,226818.19,35,0,26950,0000000000000000,00000000,00000000,0,196015418,196015418,211406.27,226818.19,0,20151120053216,20151120053212
200,20151120053347,196103081,211406.27,226818.19,35,0,26950,0000000000000000,00000000,00000000,0,196015418,196015418,211406.27,226818.19,0,20151120053347,20151120053342
200,20151120053517,196103081,211406.27,226818.19,35,0,26950,0000000000000000,00000000,00000000,0,196015418,196015418,211406.27,226818.19,0,20151120053517,20151120053512
200,20151120053646,196103081,211406.27,226818.19,35,0,26950,0000000000000000,00000000,00000000,0,196015418,196015418,211406.27,226818.19,0,20151120053646,20151120053642
200,20151120053817,196103081,211406.27,226818.19,35,0,26950,0000000000000000,00000000,00000000,0,196015418,196015418,211406.27,226818.19,0,20151120053817,20151120053812
200,20151120053947,196103081,211487.04,226846.36,62,0,1470,0000000000000000,00000000,00000000,25480,196015418,196015428,211487.04,226846.36,0,20151120053947,20151120053943
200,20151120054047,196103081,211508.24,226860.04,52,16,1470,0000000000000000,00000000,00000000,25480,196015418,196015428,211508.24,226860.04,0,20151120054047,20151120054043
200,20151120054308,196103081,212408.74,227402.66,45,34,2212,0000000000000000,00000000,00000000,24738,196015404,1960049700,212408.74,227402.66,0,20151120054308,20151120054303
200,20151120054408,196103081,212586.74,227997.04,3,23,2212,0000000000000000,00000000,00000000,24738,196015404,1960049700,212586.74,227997.04,0,20151120054408,20151120054403
200,20151120054507,196103081,212853.81,228301.42,334,41,2212,0000000000000000,00000000,00000000,24738,196015404,1960049700,212853.81,228301.42,0,20151120054507,20151120054503
200,20151120054725,196103081,212630.95,228025.95,62,21,4482,0000000000000000,00000000,00000000,22468,196015429,1960049700,212630.95,228025.95,0,20151120054725,20151120054719
200,20151120054825,196103081,212895.27,228214.94,336,34,4482,0000000000000000,00000000,00000000,22468,196015429,1960049700,212895.27,228214.94,0,20151120054825,20151120054820
200,20151120055313,196103081,211598.66,229643.91,245,0,7063,0000000000000000,00000000,00000000,19887,196030402,196030347,211598.66,229643.91,0,20151120055313,20151120055309
200,20151120055413,196103081,211539.2,229637.96,202,17,7063,0000000000000000,00000000,00000000,19887,196030402,196030347,211539.2,229637.96,0,20151120055413,20151120055409
200,20151120060712,196103081,213800.6,236133.66,33,44,14487,0000000000000000,00000000,00000000,12463,196030324,196030322,213800.6,236133.66,0,20151120060712,20151120060707
200,20151120060812,196103081,214102.88,236614,17,58,14487,0000000000000000,00000000,00000000,12463,196030324,196030322,214102.88,236614,0,20151120060812,20151120060807
200,20151120061307,196103081,214632.5,238778.75,92,0,18002,0000000000000000,00000000,00000000,8948,196030366,1960022100,214632.5,238778.75,0,20151120061307,20151120061303
200,20151120061827,196103081,216015.96,241446.4,51,37,20790,0000000000000000,00000000,00000000,6160,196030308,196030304,216015.96,241446.4,0,20151120061827,20151120061823
200,20151120061927,196103081,216010.57,241933.59,314,24,20790,0000000000000000,00000000,00000000,6160,196030308,196030304,216010.57,241933.59,0,20151120061927,20151120061923
200,20151120062027,196103081,216259.18,242583.89,25,50,20790,0000000000000000,00000000,00000000,6160,196030308,196030304,216259.18,242583.89,0,20151120062027,20151120062023
200,20151120062127,196103081,216814.13,243350.48,23,55,20790,0000000000000000,00000000,00000000,6160,196030308,196030304,216814.13,243350.48,0,20151120062228,20151120062223
200,20151120062227,196103081,217484.33,243819.2,66,42,20790,0000000000000000,00000000,00000000,6160,196030308,196030304,217484.33,243819.2,0,20151120062228,20151120062224
200,20151120062337,196103081,217614.7,244546.2,11,62,24325,0000000000000000,00000000,00000000,2625,196030304,196030302,217614.7,244546.2,0,20151120062337,20151120062333
200,20151120062437,196103081,217728.61,245534.7,11,52,24325,0000000000000000,00000000,00000000,2625,196030304,196030302,217728.61,245534.7,0,20151120062437,20151120062433
200,20151120062736,196103081,217884.92,246301.14,170,0,26937,0000000000000000,00000000,00000000,13,196030352,196015201,217884.92,246301.14,1,20151120062736,20151120062732
200,20151120062938,196103081,217884.92,246301.14,170,0,26937,0000000000000000,00000000,00000000,13,196030352,196015201,217884.92,246301.14,1,20151120062958,20151120062953
200,20151120063109,196103081,217868.49,246277.03,238,8,26937,0000000000000000,00000000,00000000,13,196030352,196015201,217868.49,246277.03,1,20151120063109,20151120063104
200,20151120063238,196103081,217716.02,245817.94,167,26,26937,0000000000000000,00000000,00000000,13,196030352,196015201,217716.02,245817.94,1,20151120063238,20151120063234
200,20151120063409,196103082,217682.9,245167.35,183,49,24958,0000000000000000,00000000,00000000,0,196030301,196030303,217682.9,245167.35,0,20151120063409,20151120063404
200,20151120063636,196103082,216712.98,243176.43,203,56,2528,0000000000000000,00000000,00000000,22430,196030303,196030305,216712.98,243176.43,0,20151120063636,20151120063632
200,20151120063736,196103082,216372.68,242644.23,200,38,2528,0000000000000000,00000000,00000000,22430,196030303,196030305,216372.68,242644.23,0,20151120063736,20151120063732
200,20151120063836,196103082,216073.33,241970.87,207,26,2528,0000000000000000,00000000,00000000,22430,196030303,196030305,216073.33,241970.87,0,20151120063836,20151120063832
200,20151120063959,196103082,215690.69,242316.04,326,27,5195,0000000000000000,00000000,00000000,19763,196030305,196030307,215690.69,242316.04,0,20151120063959,20151120063954
200,20151120064058,196103082,215373.96,242773.4,328,34,5195,0000000000000000,00000000,00000000,19763,196030305,196030307,215373.96,242773.4,0,20151120064058,20151120064054
200,20151120064158,196103082,215063.93,243092.2,311,19,5195,0000000000000000,00000000,00000000,19763,196030305,196030307,215063.93,243092.2,0,20151120064158,20151120064154
200,20151120064258,196103082,214820.14,243210.74,278,19,5195,0000000000000000,00000000,00000000,19763,196030305,196030307,214820.14,243210.74,0,20151120064258,20151120064254
200,20151120064358,196103082,214973.37,242953.14,152,40,5195,0000000000000000,00000000,00000000,19763,196030305,196030307,214973.37,242953.14,0,20151120064358,20151120064354
200,20151120064458,196103082,215111.26,242393.28,171,29,5195,0000000000000000,00000000,00000000,19763,196030305,196030307,215111.26,242393.28,0,20151120064458,20151120064454
200,20151120064558,196103082,215055.28,241979.88,170,27,5195,0000000000000000,00000000,00000000,19763,196030305,196030307,215055.28,241979.88,0,20151120064558,20151120064554
200,20151120064658,196103082,215263.39,241566.04,152,22,5195,0000000000000000,00000000,00000000,19763,196030305,196030307,215263.39,241566.04,0,20151120064658,20151120064654
200,20151120064859,196103082,215534.08,240783.72,147,45,5195,0000000000000000,00000000,00000000,19763,196030305,196030307,215534.08,240783.72,0,20151120064859,20151120064853
200,20151120064959,196103082,215453.74,240212.51,206,53,5195,0000000000000000,00000000,00000000,19763,196030311,196030313,215453.74,240212.51,0,20151120064959,20151120064953
200,20151120065149,196103082,215083.97,239590.22,211,45,7454,0000000000000000,00000000,00000000,17504,196030313,196015293,215083.97,239590.22,0,20151120065149,20151120065143
200,20151120070504,196103082,211959.91,231187.04,186,0,16763,0000000000000000,00000000,00000000,8195,196030343,196030345,211959.91,231187.04,0,20151120070504,20151120070500
200,20151120070818,196103082,211390.55,230338.98,270,0,18140,0000000000000000,00000000,00000000,6818,196020301,196015609,211390.55,230338.98,0,20151120070818,20151120070814
200,20151120071210,196103082,211527.9,229678.66,121,0,19014,0000000000000000,00000000,00000000,5944,196020619,196030401,211527.9,229678.66,0,20151120071210,20151120071205
200,20151120071759,196103082,212566.59,227816.94,182,59,21204,0000000000000000,00000000,00000000,3754,196015429,196015403,212566.59,227816.94,0,20151120071759,20151120071754
200,20151120071859,196103082,212258.53,227297.6,221,26,21204,0000000000000000,00000000,00000000,3754,196015429,196015403,212258.53,227297.6,0,20151120071859,20151120071854
200,20151120072040,196103082,211445.34,226833.33,245,41,22759,0000000000000000,00000000,00000000,2199,196015403,196015417,211445.34,226833.33,0,20151120072040,20151120072035
200,20151120072216,196103082,211392.12,226744.73,189,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211392.12,226744.73,1,20151120072216,20151120072211
200,20151120072436,196103082,211392.12,226744.73,189,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211392.12,226744.73,1,20151120072442,20151120072437
200,20151120072607,196103082,211393.19,226766.14,189,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211393.19,226766.14,1,20151120072607,20151120072602
200,20151120072736,196103082,211393.19,226766.14,189,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211393.19,226766.14,1,20151120072736,20151120072732
200,20151120072907,196103082,211393.19,226766.14,189,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211393.19,226766.14,1,20151120072907,20151120072902
200,20151120073037,196103082,211393.19,226766.14,189,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211393.19,226766.14,1,20151120073037,20151120073032
200,20151120073206,196103082,211393.19,226766.14,189,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211393.19,226766.14,1,20151120073206,20151120073202
200,20151120073337,196103082,211386.68,226749.93,173,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211386.68,226749.93,1,20151120073337,20151120073332
200,20151120073506,196103082,211386.68,226749.93,173,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211386.68,226749.93,1,20151120073506,20151120073502
200,20151120073637,196103082,211406.86,226783.91,347,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211406.86,226783.91,1,20151120073637,20151120073632
200,20151120073806,196103082,211405.63,226821.08,29,7,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211405.63,226821.08,1,20151120073806,20151120073802
200,20151120073937,196103082,212029.23,227070.41,82,34,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,212029.23,227070.41,1,20151120073937,20151120073932
200,20151120074107,196103082,212563.49,227633.09,3,31,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,212563.49,227633.09,1,20151120074107,20151120074102
200,20151120074236,196103082,212885.84,228152.12,58,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,212885.84,228152.12,1,20151120074236,20151120074232
200,20151120074407,196103082,212646.91,228489.41,201,33,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,212646.91,228489.41,1,20151120074407,20151120074402
200,20151120074536,196103081,212587.5,228108.99,194,34,25487,0000000000000000,00000000,00000000,1463,196015418,196015418,212587.5,228108.99,0,20151120074536,20151120074532
200,20151120074707,196103081,212747.88,228705.35,16,48,25487,0000000000000000,00000000,00000000,1463,196015418,196015418,212747.88,228705.35,0,20151120074707,20151120074702
200,20151120074836,196103081,212770.39,228822.11,320,25,25487,0000000000000000,00000000,00000000,1463,196015418,196015418,212770.39,228822.11,0,20151120074836,20151120074832
200,20151120075233,196103081,211544.64,229632.19,180,0,7063,0000000000000000,00000000,00000000,19887,196030402,196030347,211544.64,229632.19,0,20151120075233,20151120075228
200,20151120075349,196103081,211513.91,229560.81,206,0,7431,0000000000000000,00000000,00000000,19519,196030402,196030347,211513.91,229560.81,0,20151120075349,20151120075344
200,20151120075449,196103081,211513.91,229560.81,206,0,7431,0000000000000000,00000000,00000000,19519,196030402,196030347,211513.91,229560.81,0,20151120075449,20151120075444
200,20151120075903,196103081,211481.48,230330.44,86,0,8422,0000000000000000,00000000,00000000,18528,196015610,196020302,211481.48,230330.44,0,20151120075903,20151120075858
200,20151120080140,196103081,212019.53,231546.72,7,76,9444,0000000000000000,00000000,00000000,17506,1960013501,196030344,212019.53,231546.72,0,20151120080140,20151120080135
200,20151120080924,196103081,213787.92,236126.43,33,65,14487,0000000000000000,00000000,00000000,12463,196030324,196030322,213787.92,236126.43,0,20151120080924,20151120080918
200,20151120081512,196103081,214609.13,238778.71,100,0,18002,0000000000000000,00000000,00000000,8948,196030366,1960022100,214609.13,238778.71,0,20151120081512,20151120081508
200,20151120082031,196103081,215870.79,241364.59,42,34,20790,0000000000000000,00000000,00000000,6160,196030308,196030304,215870.79,241364.59,0,20151120082031,20151120082027
200,20151120082132,196103081,216034.34,241904.23,353,18,20790,0000000000000000,00000000,00000000,6160,196030308,196030304,216034.34,241904.23,0,20151120082132,20151120082127
200,20151120082232,196103081,216018.19,241927.17,300,0,20790,0000000000000000,00000000,00000000,6160,196030308,196030304,216018.19,241927.17,0,20151120082232,20151120082227
200,20151120082332,196103081,216018.19,241927.17,300,0,20790,0000000000000000,00000000,00000000,6160,196030308,196030304,216018.19,241927.17,0,20151120082332,20151120082327
200,20151120082432,196103081,216018.19,241927.17,300,0,20790,0000000000000000,00000000,00000000,6160,196030308,196030304,216018.19,241927.17,0,20151120082432,20151120082427
200,20151120082532,196103081,216046.05,242196.28,32,36,20790,0000000000000000,00000000,00000000,6160,196030308,196030304,216046.05,242196.28,0,20151120082532,20151120082527
200,20151120082632,196103081,216427.99,242748.74,62,53,20790,0000000000000000,00000000,00000000,6160,196030308,196030304,216427.99,242748.74,0,20151120082632,20151120082627
200,20151120082732,196103081,216918.02,243560.05,40,25,20790,0000000000000000,00000000,00000000,6160,196030308,196030304,216918.02,243560.05,0,20151120082732,20151120082727
200,20151120082832,196103081,217400.68,243781.76,68,51,20790,0000000000000000,00000000,00000000,6160,196030308,196030304,217400.68,243781.76,0,20151120082832,20151120082827
200,20151120082948,196103081,217605.31,244487.27,7,59,24325,0000000000000000,00000000,00000000,2625,196030304,196030302,217605.31,244487.27,0,20151120082948,20151120082942
200,20151120083048,196103081,217715.23,245387.43,4,53,24325,0000000000000000,00000000,00000000,2625,196030304,196030302,217715.23,245387.43,0,20151120083048,20151120083042
200,20151120083402,196103081,217884.46,246303.03,163,0,26937,0000000000000000,00000000,00000000,13,196030352,196015201,217884.46,246303.03,1,20151120083402,20151120083357
200,20151120083604,196103082,217753.38,246055.34,184,25,24958,0000000000000000,00000000,00000000,0,196030351,196030301,217753.38,246055.34,0,20151120083604,20151120083559
200,20151120083746,196103082,217674.66,244894.61,184,65,591,0000000000000000,00000000,00000000,24367,196030301,196030303,217674.66,244894.61,0,20151120083746,20151120083741
200,20151120083846,196103082,217560.11,244087.19,195,29,591,0000000000000000,00000000,00000000,24367,196030301,196030303,217560.11,244087.19,0,20151120083846,20151120083840
200,20151120084004,196103082,216958.81,243625.14,212,0,2528,0000000000000000,00000000,00000000,22430,196030303,196030305,216958.81,243625.14,0,20151120084005,20151120083959
200,20151120084104,196103082,216737.59,243234.62,202,61,2528,0000000000000000,00000000,00000000,22430,196030303,196030305,216737.59,243234.62,0,20151120084105,20151120084059
200,20151120084204,196103082,216256.22,242621.38,211,59,2528,0000000000000000,00000000,00000000,22430,196030303,196030305,216256.22,242621.38,0,20151120084205,20151120084159
200,20151120084304,196103082,215957.07,241981.65,136,30,2528,0000000000000000,00000000,00000000,22430,196030303,196030305,215957.07,241981.65,0,20151120084305,20151120084259
200,20151120084440,196103082,215910.94,241390.74,244,45,5195,0000000000000000,00000000,00000000,19763,196030305,196030307,215910.94,241390.74,0,20151120084440,20151120084436
200,20151120084808,196103082,215109.97,239639.97,210,56,7454,0000000000000000,00000000,00000000,17504,196030313,196015293,215109.97,239639.97,0,20151120084808,20151120084804
200,20151120085128,196103082,214427.24,238460.31,206,0,9188,0000000000000000,00000000,00000000,15770,196030365,196030315,214427.24,238460.31,0,20151120085128,20151120085122
200,20151120085228,196103082,214422.18,238449.21,190,12,9188,0000000000000000,00000000,00000000,15770,196030365,196030315,214422.18,238449.21,0,20151120085228,20151120085223
200,20151120091105,196103082,211417.23,229737.99,112,9,19014,0000000000000000,00000000,00000000,5944,1960012300,196020619,211417.23,229737.99,0,20151120091105,20151120091101
200,20151120091208,196103082,211516.48,229679.87,119,0,19014,0000000000000000,00000000,00000000,5944,196020619,196030401,211516.48,229679.87,0,20151120091208,20151120091204
200,20151120091753,196103082,212562.22,227763.34,183,46,21204,0000000000000000,00000000,00000000,3754,196015429,196015403,212562.22,227763.34,0,20151120091753,20151120091749
200,20151120091853,196103082,212227.4,227255.29,206,36,21204,0000000000000000,00000000,00000000,3754,196015429,196015403,212227.4,227255.29,0,20151120091853,20151120091848
200,20151120092021,196103082,211679.74,226992.18,223,34,22759,0000000000000000,00000000,00000000,2199,196015403,196015417,211679.74,226992.18,0,20151120092021,20151120092016
200,20151120092225,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120092225,20151120092219
200,20151120092503,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120092510,20151120092505
200,20151120092634,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120092634,20151120092629
200,20151120092803,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120092803,20151120092759
200,20151120092934,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120092934,20151120092929
200,20151120093103,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120093103,20151120093059
200,20151120093234,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120093234,20151120093229
200,20151120093404,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120093404,20151120093359
200,20151120093533,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120093813,20151120093808
200,20151120093704,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120093814,20151120093808
200,20151120093833,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120093833,20151120093829
200,20151120094004,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120094004,20151120093959
200,20151120094133,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120094133,20151120094129
200,20151120094304,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120094304,20151120094259
200,20151120094433,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120094433,20151120094429
200,20151120094603,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120094603,20151120094559
200,20151120094734,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120094734,20151120094729
200,20151120094903,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120094903,20151120094859
200,20151120095034,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120095034,20151120095029
200,20151120095203,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120095203,20151120095159
200,20151120095334,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120095334,20151120095329
200,20151120095503,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120095503,20151120095459
200,20151120095634,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120095634,20151120095629
200,20151120095803,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120095803,20151120095759
200,20151120095934,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120095934,20151120095929
200,20151120100104,196103082,211390.57,226755.6,169,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211390.57,226755.6,1,20151120100104,20151120100059
200,20151120100233,196103082,211435.37,226826,48,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211435.37,226826,1,20151120100233,20151120100229
200,20151120100404,196103082,211435.37,226826,48,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211435.37,226826,1,20151120100404,20151120100359
200,20151120100533,196103082,211435.37,226826,48,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211435.37,226826,1,20151120100533,20151120100529
200,20151120100704,196103082,211435.37,226826,48,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211435.37,226826,1,20151120100704,20151120100659
200,20151120100833,196103082,211634.92,226941.19,54,31,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211634.92,226941.19,1,20151120100833,20151120100829
200,20151120101004,196103082,212183.02,227209.19,37,0,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,212183.02,227209.19,1,20151120101004,20151120100958
200,20151120101134,196103082,212575.1,227763.36,4,39,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,212575.1,227763.36,1,20151120101134,20151120101129
200,20151120101303,196103082,212889.1,228224.8,333,31,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,212889.1,228224.8,1,20151120101303,20151120101258
200,20151120101434,196103082,212697.03,228569.04,270,18,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,212697.03,228569.04,1,20151120101434,20151120101429
200,20151120101603,196103082,212600.52,228266.12,182,15,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,212600.52,228266.12,1,20151120101603,20151120101559
200,20151120101734,196103082,212911.65,228179.9,352,30,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,212911.65,228179.9,1,20151120101734,20151120101729
200,20151120101903,196103082,212757.85,228839.06,300,24,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,212757.85,228839.06,1,20151120101903,20151120101859
200,20151120102034,196103082,212110.62,229287.87,310,26,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,212110.62,229287.87,1,20151120102034,20151120102029
200,20151120102203,196103082,211544.47,229622.76,199,8,23495,0000000000000000,00000000,00000000,1463,196015403,196015417,211544.47,229622.76,1,20151120102203,20151120102159
200,20151120102334,196103081,211518.9,229555.83,205,0,25487,0000000000000000,00000000,00000000,1463,196015418,196015418,211518.9,229555.83,0,20151120102334,20151120102329
200,20151120102503,196103081,211519.84,229534.19,196,7,25487,0000000000000000,00000000,00000000,1463,196030347,196030242,211519.84,229534.19,0,20151120102503,20151120102459
200,20151120102919,196103081,211470.79,230332.09,97,23,8422,0000000000000000,00000000,00000000,18528,196015610,196020302,211470.79,230332.09,0,20151120102919,20151120102914
200,20151120103811,196103081,213694.22,235905.61,17,57,14487,0000000000000000,00000000,00000000,12463,196030324,196030322,213694.22,235905.61,0,20151120103812,20151120103806
200,20151120103911,196103081,214219.52,236870.04,25,72,14487,0000000000000000,00000000,00000000,12463,196030324,196030322,214219.52,236870.04,0,20151120103912,20151120103906
200,20151120104452,196103081,214576.16,238725.62,14,0,18002,0000000000000000,00000000,00000000,8948,196030316,196030366,214576.16,238725.62,0,20151120104452,20151120104447
200,20151120105123,196103081,216062.01,241518.05,17,39,20790,0000000000000000,00000000,00000000,6160,196030308,196030304,216062.01,241518.05,0,20151120105123,20151120105118
200,20151120105223,196103081,216008.22,241930.7,310,18,20790,0000000000000000,00000000,00000000,6160,196030308,196030304,216008.22,241930.7,0,20151120105223,20151120105218
200,20151120105323,196103081,216192.57,242425.88,24,42,20790,0000000000000000,00000000,00000000,6160,196030308,196030304,216192.57,242425.88,0,20151120105323,20151120105318
200,20151120105423,196103081,216712,243120.06,22,70,20790,0000000000000000,00000000,00000000,6160,196030308,196030304,216712,243120.06,0,20151120105423,20151120105418
200,20151120105523,196103081,216964.56,243599.08,50,10,20790,0000000000000000,00000000,00000000,6160,196030308,196030304,216964.56,243599.08,0,20151120105524,20151120105518
200,20151120105725,196103081,217615.05,244554.97,12,66,24325,0000000000000000,00000000,00000000,2625,196030304,196030302,217615.05,244554.97,0,20151120105725,20151120105720
200,20151120105825,196103081,217718.91,245498.39,5,55,24325,0000000000000000,00000000,00000000,2625,196030304,196030302,217718.91,245498.39,0,20151120105825,20151120105820
200,20151120110134,196103081,217886.81,246303.03,141,0,26937,0000000000000000,00000000,00000000,13,196030352,196015201,217886.81,246303.03,1,20151120110134,20151120110129
200,20151120110334,196103081,217886.81,246303.03,141,0,26937,0000000000000000,00000000,00000000,13,196030352,196015201,217886.81,246303.03,1,20151120110341,20151120110335
200,20151120110505,196103081,217886.81,246303.03,141,0,26937,0000000000000000,00000000,00000000,13,196030352,196015201,217886.81,246303.03,1,20151120110505,20151120110459
200,20151120110635,196103081,217886.81,246303.03,141,0,26937,0000000000000000,00000000,00000000,13,196030352,196015201,217886.81,246303.03,1,20151120110635,20151120110629
200,20151120110805,196103081,217886.81,246303.03,141,0,26937,0000000000000000,00000000,00000000,13,196030352,196015201,217886.81,246303.03,1,20151120110805,20151120110759
200,20151120110935,196103081,217886.81,246303.03,141,0,26937,0000000000000000,00000000,00000000,13,196030352,196015201,217886.81,246303.03,1,20151120110935,20151120110929
200,20151120111104,196103081,217754.39,246000.2,165,24,26937,0000000000000000,00000000,00000000,13,196030352,196015201,217754.39,246000.2,1,20151120111104,20151120111059
200,20151120111235,196103081,217689.65,245280.87,183,60,26937,0000000000000000,00000000,00000000,13,196030352,196015201,217689.65,245280.87,1,20151120111235,20151120111229
200,20151120111404,196103081,217351.01,243864.33,238,68,26937,0000000000000000,00000000,00000000,13,196030352,196015201,217351.01,243864.33,1,20151120111404,20151120111359
