STOP_ID,STOP_NAME,STOP_TYPE,STOP_CENTER,STOP_ADMIN,STOP_REMARK,STOP_SHORTNAME,STOP_OLDID,STOP_SERVICEID,STOP_X,STOP_Y,STOP_ANGLE,STOP_IN_DISTANCE,STOP_OUT_DISTANCE,LINK_ID,STOP_LINK_X,STOP_LINK_Y,STOP_LINK_SEQNO,STOP_LINK_LENGTH,STOP_REVISIONNO,DR_CODE,STOP_INFO,STOP_ENAME,STOP_LINE_NUM
196040217,백천마을,1,0,울산광역시,,백천마을,0,40217,222767.118,229184.154,100,70,30,1960022303,222773.14,229197.11,1,267.5,916,3171025900,0,Baekcheon Village,13
196040218,백천마을,1,0,울산광역시,,백천마을,0,40218,222796.872,229219.661,180,70,30,1960022403,222786.9,229198.26,2,356.4,916,3171025900,0,Baekcheon Village,15
196040219,울산상업고등학교,1,0,울산광역시,,울산상업고등학교,0,40219,223010.8428,229085.5251,100,70,30,1960022303,223011.19,229087.86,2,528.7,950,3171025900,0,Ulsan Commercial H. S.,13
196040220,울산상업고등학교,1,0,울산광역시,,울산상업고등학교,0,40220,223073.8371,229097.0955,180,70,30,1960022403,223068.27,229076.05,1,49,950,3171025900,0,Ulsan Commercial H. S.,2
196040221,굴화마을,1,0,울산광역시,,굴화마을,0,40221,223390.481,228995.777,100,70,30,1960022305,223390.92,228997.7,1,284,916,3171025900,0,Gulhwa Village,7
196040222,굴화마을,1,0,울산광역시,,굴화마을,0,40222,223461.3161,229015.8009,180,70,30,1960022405,223455.39,228990.92,1,407.2,916,3171025900,0,Gulhwa Village,11
196040228,사연,1,0,울산광역시,,사연,0,40228,218392.878,230639.422,242,70,30,1960031201,218394.258,230638.225,1,51.9,916,3171025900,2,Sayeon,14
196040229,울산과학기술대입구,1,0,울산광역시,,울산과학기술대입구,0,40229,218124.888,230593.29,70,70,30,1960031104,218121.674,230601.004,1,437,933,3171025900,2,Ulsan National Institute of Science and Technology Entrance,15
196040230,울산과학기술대입구,1,0,울산광역시,,울산과학기술대입구,0,40230,218129.916,230620.614,258,70,30,1960031204,218130.833,230612.247,1,11.5,933,3171025900,2,Ulsan National Institute of Science and Technology Entrance,11
196040231,울산과학기술대정문,1,0,울산광역시,,울산과학기술대정문,0,40231,217658.859,230579.149,105,70,30,1960031105,217662.073,230588.148,2,285,933,3171025900,2,Ulsan National Institute of Science and Technology Main Gate,13
196040232,울산과학기술대정문,1,0,울산광역시,,울산과학기술대정문,0,40232,217672.395,230598.068,300,70,30,1960031205,217672.395,230592.282,1,32,933,3171025900,2,Ulsan National Institute of Science and Technology Main Gate,9
196040233,울산과학기술대,1,0,울산광역시,,울산과학기술대,0,40233,217410.133,230707.344,288,70,30,1960031205,217408.204,230698.987,2,279,933,3171025300,2,Ulsan National Institute of Science and Technology,8
196040234,울산과학기술대,1,0,울산광역시,,울산과학기술대,0,40234,217399.168,230683.925,101,70,30,1960031105,217400.453,230690.353,1,41,933,3171025300,2,Ulsan National Institute of Science and Technology,10
196040236,진목회관,1,0,울산광역시,,진목회관,0,40236,218844.218,230620.685,311,70,30,1960031403,218811.264,230616.631,1,89.7,916,3171025900,2,Jinmok Hall,5
196040242,구영리입구,1,0,울산광역시,,구영리입구,0,40242,221099.218,230503.337,12,70,30,1960032302,221090.861,230503.337,1,17,916,3171025900,2,Guyeongri,16
196040243,구영리입구,1,0,울산광역시,,구영리입구,0,40243,221079.291,230502.051,195,70,30,1960032402,221085.719,230500.123,2,765,916,3171025900,2,Guyeongri,4
196040244,선바위교,1,0,울산광역시,,선바위교,0,40244,221256.035,231205.742,21,70,30,1960032302,221249.812,231212.86,2,772.8,916,3171025900,2,Seonbawi Bridge,11
196040245,선바위교,1,0,울산광역시,,선바위교,0,40245,221235.466,231209.599,204,70,30,1960032402,221242.276,231209.498,1,50,916,3171025900,2,Seonbawi Bridge,4
196040247,농협하나로마트,1,0,울산광역시,,농협하나로마트,0,40247,223110.477,228956.247,4,70,30,1930208103,223102.423,228959.044,1,152.6,916,3171025900,2,NH Hanaro Mart,6
196041231,북부마을,7,0,울산광역시,,북부마을,0,76905,215990.6992,213644.9552,20,70,30,1960237404,215987.0481,213647.7293,5,464.3,916,0,0,Bukbu Village,18
196041283,은하,7,0,울산광역시,,은하,,41283,215172.54825782,217886.03305829,331,70,30,1960248700,215168.69054494,217880.54359786,1,16.8,976,0,2,,12
196041284,서리,7,0,울산광역시,,서리,,41284,214944.3545,218631.0374,21,70,30,1960239500,214940.1099,218634.4049,1,21.8,916,0,2,,6
196041285,덕현,7,0,울산광역시,,덕현,,41285,215005.4204,219210.8424,26,70,30,1960239700,215001.0093,219215.6242,1,132.6,916,0,2,,12
196041286,덕산,7,0,울산광역시,,덕산,,41286,215309.4645,219358.0434,120,70,30,1960239900,215310.6827,219362.4278,1,13,916,0,2,,2
196041287,반계,7,0,울산광역시,,반계,,41287,214541.31935414,216991.25644533,237,70,30,1960259100,214545.86863442,216984.37528028,1,1161.7,976,0000000000,2,bangae,15
196041288,반계,7,0,울산광역시,,반계,,41288,214556.74653712,216978.40045951,66,70,30,1960259000,214558.64535299,216984.03962981,1,21.8,976,0000000000,2,bangae,8
196041289,반계입구,7,0,울산광역시,,반계입구,,41289,214789.43988043,216829.91382331,99,70,30,1960258300,214791.24778533,216836.36745117,1,305.4,976,0000000000,2,bangae ent.,14
196041290,반계입구,7,0,울산광역시,,반계입구,,41290,214795.86787334,216847.26940416,279,70,30,1960258200,214795.07325959,216841.82817221,1,1162.4,976,0000000000,2,bangae ent.,7
196041291,덕산,7,0,울산광역시,,덕산,,41291,215317.82089757,219372.1850189,300,70,30,1960240000,215314.66300354,219363.5745454,1,459.1,976,0000000000,2,,10
196041293,덕현,7,0,울산광역시,,덕현,,41293,214988.06486133,219210.19959759,179,70,30,1960239800,214996.04941147,219210.20878175,1,394.6,976,0000000000,2,,10
196041294,은하,7,0,울산광역시,,은하,,41294,215160.33507129,217875.74826963,151,70,30,1960248800,215163.96488267,217876.66560362,1,511.6,976,0000000000,2,,18
196041295,서리,7,0,울산광역시,,서리,,41295,214930.21292514,218634.25143292,201,70,30,1960239600,214935.92332105,218631.97804934,1,491,976,0000000000,2,,19
196065301,우림음악학원,8,0,울산광역시,,우림음악학원,0,65301,223702.5568,228651.6411,290,70,30,1960127300,223701.3948,228650.1543,1,11.5,916,3171025900,0,Woolim Conservatory of Music,19
196065302,우림음악학원,8,0,울산광역시,,우림음악학원,0,65302,223710.7153,228637.1653,100,70,30,1930209200,223711.475,228638.9171,1,7.9,916,3171025900,0,Woolim Conservatory of Music,1
196065303,두레마을,8,0,울산광역시,강변그린빌 방면,두레마을,0,65303,223895.782,228501.6326,100,70,30,1930206700,223897.1978,228503.8898,1,26.6,916,3171025900,0,Dure Village,5
196065304,두레마을,8,0,울산광역시,옥현중학교 방면,두레마을,0,65304,223915.1679,228508.8136,290,70,30,1930206800,223913.4316,228505.5719,1,57.7,916,3171025900,0,Dure Village,4
196065701,서중회관앞,7,0,울산광역시,,서중회관앞,0,65701,218387.8187,218457.2767,70,70,30,1960247400,218387.4388,218457.9764,6,1854.2,916,3171034000,0,Seojung Hall,4
196065702,서중회관앞,7,0,울산광역시,,서중회관앞,0,65702,218399.5614,218470.5745,250,70,30,1960247300,218401.5847,218466.5244,1,270.7,916,3171034000,0,Seojung Hall,9
196065703,웅촌목욕탕,7,0,울산광역시,,웅촌목욕탕,0,65703,218629.9102,218397.1502,100,70,30,1960247800,218630.0621,218398.1801,1,15.8,916,3171034000,0,Ungchon Sauna,9
196065704,웅촌목욕탕,7,0,울산광역시,,웅촌목욕탕,0,65704,218632.2956,218404.6054,280,70,30,1960247700,218632.1508,218403.9287,1,165.2,916,3171034000,0,Ungchon Sauna,20
196065705,웅촌면사무소앞,7,0,울산광역시,,웅촌면사무소앞,0,65705,218897.5701,218349.4913,100,70,30,1960081101,218900.3478,218353.1724,1,107.8,967,3171034000,0,Ungchonmyeon Office,12
196065706,초천마을,7,0,울산광역시,,초천마을,,65706,219879.7675,218902.2987,28,70,30,1960257500,219874.5309,218904.7362,1,278,967,0,2,Chocheon Vil.,20
196065707,웅촌면사무소,1,0,울산광역시,,웅촌면사무소,,65707,218767.2481,218333.4821,197,70,30,1960009402,218777.3641,218329.2748,1,51.3,930,0,2,Ungchon myeonoffice,3
196065708,웅촌면사무소,1,0,울산광역시,,웅촌면사무소,,65708,218793.4367,218333.4214,17,70,30,1960009302,218786.1506,218337.9894,1,433,965,0,2,Ungchon myeonoffice,14
196065801,통천마을,8,0,울산광역시,,통천마을,0,65801,222241.4497,219053.5346,200,70,30,1960083600,222242.6027,219053.3306,3,685.1,916,3171034000,0,Tongcheon Village,1
196065901,부전기도원,7,0,울산광역시,,부전기도원,0,65901,216260.1647,217382.7212,233,70,30,1960071203,216266.5156,217373.9168,1,27,971,3171034000,0,Bujeon Prayer MT,2
196065902,부전기도원,7,0,울산광역시,,부전기도원,0,65902,216271.7350453,217359.58043903,55,70,30,1960071103,216266.7206,217371.5381,3,1221.5,976,3171034000,0,Bujeon Prayer MT,7
196065903,검단마을,7,0,울산광역시,,검단마을,0,65903,216755.4813,217748.1866,190,70,30,1960248200,216758.1954,217748.4189,2,490.9,916,3171034000,0,Geomdan Village,10
196065904,검단마을,7,0,울산광역시,,검단마을,0,65904,216790.1066,217723.21,260,70,30,1960247300,216789.9972,217716.7266,5,2115.7,916,3171034000,0,Geomdan Village,5
196065906,새검단,7,0,울산광역시,,새검단,0,65906,217193.667,217725.5099,75,70,30,1960247300,217195.7278,217720.6327,4,1702.2,916,3171034000,0,Sae Geomdan,18
196065907,춘해대학,7,0,울산광역시,,춘해대학,0,65907,217742.8965,218041.0447,40,70,30,1960247400,217741.1368,218042.6929,3,1074.7,916,3171034000,0,Choonhae College,11
196066003,검단초등학교,7,0,울산광역시,,검단초등학교,0,66003,216073.7529,217923.3154,186,70,30,1960080701,216083.8708,217920.6937,1,18,921,3171034000,0,Geomdan Elem. School,4
196066004,검단초등학교,7,0,울산광역시,,검단초등학교,0,66004,216093.0236,217964.1202,10,70,30,1960080803,216090.7188,217964.0672,1,2.5,919,3171034000,0,Geomdan Elem. School,6
196066005,검단공원,7,0,울산광역시,,검단공원,0,66005,216359.8599,217981.0728,40,70,30,1960248300,216358.0351,217983.2775,2,287.3,916,3171034000,0,Geomdan Park,15
196066006,검단공원,7,0,울산광역시,,검단공원,0,66006,216366.9691,217998.4704,220,70,30,1960248400,216367.7513,217997.3932,1,365.9,916,3171034000,0,Geomdan Park,18
196066007,검단마을회관앞,7,0,울산광역시,,검단마을회관앞,0,66007,216672.2371,218166.3362,190,70,30,1960248200,216673.8083,218166.3443,1,20.1,916,3171034000,0,Geomdan Village Hall,5
196066008,검단마을회관앞,7,0,울산광역시,,검단마을회관앞,0,66008,216681.2239,218163.9191,10,70,30,1960248100,216679.8487,218163.8136,1,501.3,916,3171034000,0,Geomdan Village Hall,12
196066009,검단초등학교,7,0,울산광역시,,검단초등학교,,66009,216096.028,217927.3967,95,70,30,1960248300,216098.1909,217934.4195,1,11.3,916,0,2,,3
196066201,신평버스터미널,7,0,울산광역시,,신평버스터미널,0,66201,207844.6363,221814.8223,285,70,30,1960233404,207842.8338,221809.737,1,62.3,919,0,0,Sinpyeong Bus Term.,18
196066202,신평버스터미널,7,0,울산광역시,,신평버스터미널,0,66202,207864.5631,221823.8215,280,70,30,1960233401,207863.873,221825.0885,1,30,916,0,0,Sinpyeong Bus Term.,1
196066301,방기농협,7,0,울산광역시,,방기농협,0,66301,207954.555,223290.0467,135,70,30,1960097100,207955.8717,223290.4996,1,53.5,920,3171039000,0,National Agricultural Cooperative Federation (N.A.C.F) (Banggi),8
196066302,방기농협,7,0,울산광역시,상방기 방면,방기농협,0,66302,207963.5542,223290.0467,115,70,30,1960097200,207963.9168,223289.777,1,13.9,920,3171039000,0,National Agricultural Cooperative Federation (N.A.C.F) (Banggi),20
196066303,이손요양병원,7,0,울산광역시,,이손요양병원,0,66303,208117.1832,223164.7008,170,70,30,1960093500,208114.9825,223161.9097,1,186.5,931,3171039000,0,eson Hospital,13
196066304,이손요양병원앞,7,0,울산광역시,상방기 방면,이손요양병원앞,0,66304,208117.3482,223164.0538,320,70,30,1960093600,208116.9706,223163.8,1,3,931,3171039000,0,eson Hospital,7
196066401,상방마을,7,0,울산광역시,,상방마을,0,66401,207165.84029011,223826.78410498,103,70,30,1960244300,207171.5557,223833.1571,1,17.8,980,3171039000,0,SangBang vil.,15
196066403,상방경로당,7,0,울산광역시,신평탑마트 방면,상방경로당,0,66403,207323.3261,223742.5774,45,70,30,1960244200,207325.1322,223745.6106,1,5.7,971,3171039000,0,SangBang Senior Citizen Center,13
196066404,상방경로당,7,0,울산광역시,상방기 방면,상방경로당,0,66404,207301.47094049,223743.22019716,192,70,30,1960111000,207309.2026225,223722.35418973,1,27.1,980,3171039000,0,SangBang Senior Citizen Center,18
196066405,청호빌라,7,0,울산광역시,신평탑마트 방면,청호빌라,0,66405,207396.021,223717.0015,135,70,30,1960244200,207396.8528,223718.0266,2,88.6,971,3171039000,0,Cheongho Villa,12
196066407,삼아아파트,7,0,울산광역시,,삼아아파트,0,66407,207667.6577,223473.3068,135,70,30,1960243400,207667.8577,223473.566,1,48,916,3171039000,0,Sama Apt.,4
196066408,삼아아파트,7,0,울산광역시,상방기 방면,삼아아파트,0,66408,207673.8795,223474.1611,115,70,30,1960102800,207673.7256,223473.9226,2,132.7,916,3171039000,0,Sama Apt.,6
196066409,삼성교회,7,0,울산광역시,상방기 방면,삼성교회,0,66409,207777.8878,223415.9053,115,70,30,1960102800,207777.5023,223415.2552,1,13.4,916,3171039000,0,Samsung Church,15
196066410,삼성교회,7,0,울산광역시,,삼성교회,0,66410,207780.9442,223408.1342,135,70,30,1960102700,207781.2143,223408.6292,1,127.4,916,3171039000,0,Samsung Church,19
196066411,보광사,7,0,울산광역시,신평탑마트 방면,보광사,,66411,207562.4475,223509.3483,129,70,30,1960243600,207569.0743,223517.7472,1,19.4,916,0,2,,7
196066412,은진빌라,7,0,울산광역시,상방기 방면,은진빌라,0,66412,207436.45879159,223524.02563896,282,70,30,1960106200,207434.1218,223516.0162,1,113.5,980,3171039000,0,Eunjin Villa,17
196066413,보광사,7,0,울산광역시,상방기 방면,보광사,,66413,207581.7314,223523.3828,306,70,30,1960243500,207576.0757,223515.9575,1,53.6,916,0,2,,6
196066414,팰리스원,7,0,울산광역시,상방기 방면,팰리스원,,66414,207276.4018,223536.8816,12,70,30,1960106300,207272.9329,223538.5126,1,37.9,971,0,2,,17
196066415,우완1차,7,0,울산광역시,,우완1차,,66415,207350.3237,223425.0345,283,70,30,1960102000,207346.3229,223416.989,1,48.8,971,0,2,,6
196066416,우완2차,7,0,울산광역시,,우완2차,,66416,207162.6263,223624.9451,12,70,30,1960108701,207154.3973,223624.9816,1,39.3,971,0,2,,18
196066417,은진빌라,7,0,울산광역시,,은진빌라,,66417,207433.8876,223505.3845,102,70,30,1960106100,207434.3235,223513.9257,1,14.7,971,0,2,,12
196066419,23-6번지,7,0,울산광역시,신평탑마트 방면,23-6번지,,66419,207489.1683,223628.1591,144,70,30,1960244200,207495.2035,223632.5197,3,220.8,971,0,2,06월 23일,7
196066502,마산입구,8,0,울산광역시,,마산입구,0,66502,209977.9568,227021.6615,200,70,30,1960018100,209980.2149,227020.3989,1,332.1,916,3171039000,0,Masan Entrance,19
196066503,웃마산,1,0,울산광역시,,웃마산,0,66503,210761.65952352,226827.371195,85,70,30,1960121601,210761.08479853,226836.15679119,1,827,978,3171039000,0,ut Masan,14
196066504,마산,8,0,울산광역시,,마산,0,66504,211093.713,226746.1882,260,70,30,1960121501,211095.7589,226743.1438,2,858.5,916,3171039000,0,Masan,13
196066505,마산,8,0,울산광역시,,마산,0,66505,211100.3199,226739.8231,76,70,30,1960121601,211098.1832,226742.0471,2,1186.4,916,3171039000,0,Masan,20
196066506,마산입구,8,0,울산광역시,교동삼거리,마산입구,,66506,209938.23363185,227010.56899291,102,70,30,1960121301,209938.21338167,227018.52986416,1,136.3,981,0000000000,2,Masan Entrance,3
196066507,마산입구,8,0,울산광역시,수산로얄팰리스,마산입구,,66507,209942.73322689,227030.49577093,280,70,30,1960121401,209940.63442339,227021.56210524,1,44.1,981,0000000000,2,Masan Entrance,15
196066508,수산로얄팰리스아파트,8,0,울산광역시,마산입구,수산로얄팰리스아파트,,66508,209733.18065805,227195.05238941,158,70,30,1960259501,209740.57135698,227198.51361751,1,255.2,981,0000000000,2,susan royal palace,4
196066509,수산로얄팰리스아파트,8,0,울산광역시,경동우신,수산로얄팰리스아파트,,66509,209747.96504174,227202.12318161,338,70,30,1960259401,209743.53439642,227201.89601315,1,166.7,981,0000000000,2,susan royal palace,17
196066510,경동우신알프스타운,8,0,울산광역시,기점,경동우신알프스타운,,66510,209666.32953179,227402.03376108,51,70,30,1960259700,209660.99598805,227411.58555991,1,220.8,981,0000000000,2,kyungdong wooshin alps town,10
196066511,경동우신알프스타운,8,0,울산광역시,종점,경동우신알프스타운,,66511,209660.54433817,227427.10293343,220,70,30,1960259600,209663.91324132,227420.41729581,1,68.7,981,0000000000,2,kyungdong wooshin alps town,20
196066601,석남유치원,8,0,울산광역시,경의고등학교 방면,석남유치원,0,66601,210516.9166,229485.7161,106,70,30,1960165400,210517.7652,229488.6428,1,4.7,916,3171025300,0,Seoknam Kindergarten,11
196066602,석남유치원,8,0,울산광역시,,석남유치원,0,66602,210517.6988,229496.38,290,70,30,1960165300,210516.898,229494.1157,1,56.1,916,3171025300,0,Seoknam Kindergarten,11
196066603,부산은행,8,0,울산광역시,메가마트 방면,부산은행,0,66603,210769.9953,228978.0201,106,70,30,1960138100,210770.6322,228979.8046,1,95.3,916,3171039000,0,Busann Bank,3
196066604,부산은행,8,0,울산광역시,경의고등학교 방면,부산은행,0,66604,210776.0938,228998.7551,290,70,30,1960138000,210773.4008,228991.8482,1,26.5,916,3171039000,0,Busann Bank,1
196066605,울주군보건소,1,0,울산광역시,,울주군보건소,,66605,210397.8351,229090.0247,107,70,30,1960143900,210400.0983,229096.2057,1,99.2,936,0,2,Uljugun Health Center,15
196066606,울주군보건소,1,0,울산광역시,,울주군보건소,,66606,210404.9059,229108.6659,287,70,30,1960143800,210404.6329,229102.035,1,21.9,936,0,2,Uljugun Health Center,14
196066901,울산구치소입구,8,0,울산광역시,율리 방면,울산구치소입구,0,66901,223121.0407,226134.5159,290,70,30,1960017400,223117.4782,226125.904,1,27.5,916,3114059000,0,Ulsan Detention Center Entrance,4
196066902,울산구치소입구,8,0,울산광역시,청량면사무소 방면,울산구치소입구,0,66902,223111.228,226115.2052,109,70,30,1960017300,223112.3883,226119.9478,2,489.1,916,3114059000,0,Ulsan Detention Center Entrance,17
196067005,길천,7,0,울산광역시,,길천,0,67005,225621.5787,203639.4288,61,70,30,1960232500,225615.9564,203646.0281,1,18.9,916,0,0,Gilcheon,12
196067008,길천,7,0,울산광역시,,길천,0,67008,225687.6204,203702.8312,241,70,30,1960232400,225689.1592,203700.4538,1,16.8,916,0,0,Gilcheon,10
196067101,청량면사무소,8,0,울산광역시,,청량면사무소,0,67101,227764.6843,221815.9856,75,70,30,1960251200,227763.4833,221819.3136,1,50.9,916,3114060000,0,Cheongnyangmyeon Office,12
196067102,청량면사무소,8,0,울산광역시,율리 방면,청량면사무소,0,67102,227774.8883,221830.1319,260,70,30,1960251100,227775.2573,221827.2378,1,99.7,916,3114060000,0,Cheongnyangmyeon Office,9
196067201,남창중학교,7,0,울산광역시,,남창중학교,0,67201,226119.4201,213665.3749,100,70,30,1960063900,226119.8568,213666.8082,1,768.2,916,3171025600,0,Namchang M. S.,11
196067202,남창중학교,7,0,울산광역시,,남창중학교,0,67202,226142.0086,213667.7954,280,70,30,1960064000,226141.5795,213665.9014,2,657.3,916,3171025600,0,Namchang M. S.,6
196067203,동상회관,7,0,울산광역시,,동상회관,0,67203,226353.0434,213634.6773,90,70,30,1960063900,226352.9196,213636.3577,2,1005,916,3171025600,0,Dongsang Hall,15
196067204,동상회관,7,0,울산광역시,,동상회관,0,67204,226367.2925,213642.2635,270,70,30,1960064000,226367.421,213641.2856,1,429,916,3171025600,0,Dongsang Hall,16
196067206,동상주유소,7,0,울산광역시,,동상주유소,0,67206,226803.7947,213694.1355,218,70,30,1960064200,226804.9315,213693.0614,2,1278.5,916,3171025600,0,Dongsang Gas Station,15
196067208,보람병원,7,0,울산광역시,,보람병원,0,67208,227039.7374,214025.2096,20,70,30,1960064100,227037.8783,214026.4531,1,426.5,916,3171025600,0,Boram Hospital,8
196067209,중서,7,0,울산광역시,,중서,0,67209,227038.9626,213454.7699,115,70,30,1960059300,227040.2098,213456.1703,1,343,916,3171025600,0,Jungseo,15
196067210,중서,7,0,울산광역시,,중서,0,67210,227055.6468,213452.6333,295,70,30,1960059400,227053.8715,213450.3372,2,1422.6,916,3171025600,0,Jungseo,9
196067211,하서,7,0,울산광역시,,하서,0,67211,227694.7349,213145.3212,100,70,30,1960059300,227695.3171,213149.851,2,1084.9,916,3171025600,0,Haseo,19
196067212,하서,7,0,울산광역시,,하서,0,67212,227710.8569,213157.5806,280,70,30,1960059400,227710.3064,213151.254,1,681.5,916,3171025600,0,Haseo,8
196067213,용안사,7,0,울산광역시,,용안사,0,67213,228272.619,212652.787,20,70,30,1960056800,228275.7254,212651.2853,5,1246.7,916,3171025600,0,Yongan Temple,2
196067214,용안사,7,0,울산광역시,,용안사,0,67214,228271.6815,212659.2806,190,70,30,1960056700,228276.7148,212656.2357,1,13.4,916,3171025600,0,Yongan Temple,7
196067215,상회입구,7,0,울산광역시,,상회입구,0,67215,228388.0038,212340.3025,80,70,30,1960056700,228387.7435,212341.8662,2,486.8,916,3171025600,0,Sanghoe Entrance,6
196067216,상회입구,7,0,울산광역시,,상회입구,0,67216,228385.0389,212344.4075,260,70,30,1960056800,228385.1537,212343.568,4,784.7,916,3171025600,0,Sanghoe Entrance,10
196067217,상회회관,7,0,울산광역시,,상회회관,0,67217,228628.1036,212322.5956,135,70,30,1960056700,228628.6448,212323.3939,3,732.2,916,3171025000,0,Sanghoe Hall,13
196067218,상회회관,7,0,울산광역시,,상회회관,0,67218,228635.1095,212323.0616,300,70,30,1960056800,228634.5363,212322.1796,3,529.8,916,3171025000,0,Sanghoe Hall,14
196067219,상회마을,7,0,울산광역시,,상회마을,0,67219,228834.2019,212297.1175,110,70,30,1960056700,228834.2986,212298.4928,4,950.4,916,3171025000,0,Sanghoe Village,11
196067220,상회마을,7,0,울산광역시,,상회마을,0,67220,228837.2512,212302.3674,290,70,30,1960056800,228837.1432,212301.236,2,315.9,916,3171025000,0,Sanghoe Village,11
196067221,내회마을,7,0,울산광역시,,내회마을,0,67221,229120.0689,212194.0262,80,70,30,1960056700,229120.1539,212194.827,5,1257.5,916,3171025000,0,Naehoe Village,4
196067222,내회마을,7,0,울산광역시,,내회마을,0,67222,229126.0134,212200.2206,260,70,30,1960056800,229125.8564,212199.2,1,6,916,3171025000,0,Naehoe Village,5
196067223,삼평초등학교,7,0,울산광역시,,삼평초등학교,0,67223,229293.9626,212150.3631,80,70,30,1960056901,229294.0756,212151.8723,1,174.5,916,3171025000,0,Sampyeong Elem. School,11
196067224,삼평초등학교,7,0,울산광역시,,삼평초등학교,0,67224,229305.4286,212156.9587,260,70,30,1960057001,229305.3443,212155.5954,1,58.4,916,3171025000,0,Sampyeong Elem. School,2
196067225,삼평마을,7,0,울산광역시,,삼평마을,0,67225,229381.266,212140.6447,135,70,30,1960241400,229382.338,212141.8658,1,21.7,916,3171025000,0,Sampyeong Village,14
196067226,삼평마을,7,0,울산광역시,,삼평마을,0,67226,229403.5296,212138.2468,300,70,30,1960241300,229402.7861,212137.1062,2,1574,916,3171025000,0,Sampyeong Village,4
196067227,영묘사,7,0,울산광역시,,영묘사,0,67227,229676.4481,211570.6417,30,70,30,1960241400,229675.5503,211571.5794,2,1054.2,916,3171025000,0,Yeongmyo Temple,17
196067228,영묘사,7,0,울산광역시,,영묘사,0,67228,229683.7708,211584.3959,225,70,30,1960241300,229684.4008,211583.1438,1,553.3,916,3171025000,0,Yeongmyo Temple,11
196067229,하회마을,7,0,울산광역시,,하회마을,0,67229,230199.9381,211365.0263,170,70,30,1960241600,230201.1194,211365.9162,1,17.7,916,3171025000,0,Hahoe Village,5
196067230,하회마을,7,0,울산광역시,,하회마을,0,67230,230214.4439,211355.9327,350,70,30,1960241500,230213.0194,211355.2928,1,294.9,916,3171025000,0,Hahoe Village,13
196067231,강양입구,7,0,울산광역시,,강양입구,0,67231,230439.0132,211167.5193,140,70,30,1960241700,230439.6568,211168.402,1,13.2,916,3171025000,0,Gangyang Entrance,10
196067232,강양입구,7,0,울산광역시,,강양입구,0,67232,230447.247,211170.1931,300,70,30,1960241800,230446.7981,211169.5971,1,422.8,916,3171025000,0,Gangyang Entrance,8
196067233,웃강양,7,0,울산광역시,,웃강양,0,67233,230844.1708,210839.879,120,70,30,1960242000,230844.7737,210840.5802,1,93.5,916,3171025000,0,Utgangyang,11
196067234,웃강양,7,0,울산광역시,,웃강양,0,67234,230857.6738,210837.5735,315,70,30,1960241900,230857.1812,210836.9794,2,738,916,3171025000,0,Utgangyang,11
196067235,파도소리,7,0,울산광역시,,파도소리,0,67235,231286.7992,210655.1708,60,70,30,1960242000,231286.9303,210655.3622,2,574.8,916,3171025000,0,Padosori,2
196067236,파도소리,7,0,울산광역시,,파도소리,0,67236,231295.5302,210657.9756,240,70,30,1960241900,231294.8969,210656.825,1,263.3,916,3171025000,0,Padosori,17
196067237,강양,7,0,울산광역시,,강양,0,67237,231352.9685,210611.1419,130,70,30,1960242000,231353.4612,210611.7118,3,654.4,916,3171025000,0,Gangyang,15
196067238,보람병원,7,0,울산광역시,,보람병원,,67238,227027.0528,214033.7369,216,70,30,1960064200,227034.3947,214028.6335,1,869.8,916,0,2,,7
196075901,월드메르디앙,8,0,울산광역시,옥현중학교 방면,월드메르디앙,0,75901,223575.8129,228808.7056,180,70,30,1960246600,223573.0328,228809.7271,1,21.8,916,3171025900,0,World Meridian,10
196075902,월드메르디앙,8,0,울산광역시,강변그린빌 방면,월드메르디앙,0,75902,223559.7702,228800.4471,210,70,30,1960246500,223561.663,228799.5609,1,143.5,916,3171025900,0,World Meridian,8
196076601,웅촌파출소앞,7,0,울산광역시,,웅촌파출소앞,0,76601,218914.0172,218648.7818,15,70,30,1960246800,218910.5431,218650.3139,1,137.6,916,3171034000,0,Ungchon Police Box,11
196076602,웅촌파출소앞,7,0,울산광역시,,웅촌파출소앞,0,76602,218899.1039,218652.013,215,70,30,1960246700,218903.5563,218649.6903,2,463.4,916,3171034000,0,Ungchon Police Box,8
196076603,웅촌농협,7,0,울산광역시,,웅촌농협,0,76603,219023.3922,218795.9201,45,70,30,1960246800,219019.2862,218800.224,2,324.3,916,3171034000,0,National Agricultural Cooperative Federation (N.A.C.F) (Ungchon),7
196076604,웅촌농협,7,0,울산광역시,,웅촌농협,0,76604,219018.6984,218809.0619,225,70,30,1960246700,219019.4179,218808.4158,1,265.1,916,3171034000,0,National Agricultural Cooperative Federation (N.A.C.F) (Ungchon),9
196076707,신암마을회관앞,7,0,울산광역시,,신암마을회관앞,0,76707,215666.2181,219118.2793,20,70,30,1960080804,215656.5781,219132.6857,1,47.2,964,3171034000,0,Sinam Village Hall,6
196076709,암곡마을,7,0,울산광역시,,암곡마을,0,76709,215742.0684,218794.9513,335,70,30,1960080803,215733.5389,218794.8728,3,910,919,3171034000,0,Amgok Village,2
196076801,당촌,7,0,울산광역시,,당촌,0,76801,216311.0826,214886.3621,135,70,30,1960236700,216312.0247,214887.4466,2,252.1,916,0,0,Dangchon,11
