MYBI_STOPID,MYBI_NAME,STOP_ID,STOP_X,STOP_Y,STOP_X2,STOP_Y2
3102078,사촌,196024422,214200.5961,224865.4752,129.15656,35.52061
3102079,사촌,196024421,214209.5712,224825.0273,129.15665,35.52025
3102080,한울빌라앞,193075206,228443.37093,225573.21103,129.3136,35.52668333
3102081,영보아파트입구,193075203,228487.87764,225362.54408,129.3140833,35.52478333
3102082,서동,192011406,231450.54625,231887.25038,129.347,35.5835
3102083,장현마을,192011404,231363.60931,232554.51433,129.3460667,35.58951667
3102084,성혜마을,192011402,231292.96492,233316.1462,129.3453167,35.59638333
3102085,창좌,195071902,231521.841,234166.8061,129.34788,35.60404
3102086,샛터,195014407,230645.32482,235422.01706,129.33825,35.61538333
3102087,병영초등학교입구,192024903,231349.92586,230858.72928,129.34585,35.57423333
3102089,금천마을,195027921,240981.5826,231564.802,129.45214,35.58025
3102090,금천마을회관,195061305,240711.01615,231488.26889,129.44915,35.57956667
3102091,대우삼산종점,0,231331.93558,226509.31675,129.3454833,35.53503333
3102092,들꽃학습원,196021336,224489.52289,232486.76817,129.2702167,35.5891
3102094,천상1교사거리,196040213,,,,
3102095,천상1교사거리,196040214,,,,
3102100,이마트앞,193025105,231504.66728,226820.5907,129.3474,35.53783333
3102101,춘해보건대학,196015703,217755.8204,218063.4184,129.1956,35.45925
3102102,춘해보건대학,196015736,218113.67475,218325.30645,129.19955,35.4616
3102103,현대중공업.울산대학병원,194024254,239166.84913,224988.70949,129.4318,35.52105
3102105,금천마을,195027922,241031.0781,231565.4448,129.45268,35.58025
3102106,사연,196040228,218374.32008,230630.27718,129.2027,35.5725
3102107,한실청실아파트,193075305,228440.01994,224724.41875,129.3135333,35.51903333
3102108,한라훼미리아파트,193075101,228429.99698,225023.95675,129.3134333,35.52173333
3102109,신보파크빌앞,193075209,228408.68962,226020.60774,129.3132333,35.53071667
3102110,미소지움입구,193074804,228872.7502,226022.09415,129.31835,35.53071667
3102111,미소지움아파트,193064301,229066.06217,226074.49733,129.3204833,35.53118333
3102112,신정현대홈타운4단지,193064304,229255.07013,226058.47092,129.3225667,35.53103333
3102113,동서그린아파트,193064308,229748.32291,225915.86056,129.328,35.52973333
3102114,미소지움아파트,193064302,229062.96991,226096.6777,129.32045,35.53138333
3102115,미소지움입구,193074803,228866.62919,226044.26479,129.3182833,35.53091667
3102116,신보파크빌앞,193075210,228396.5647,226031.66443,129.3131,35.53081667
3102117,한라훼미리아파트,193075102,228422.47648,225012.83767,129.31335,35.52163333
3102119,차량등록사업소입구,195014821,232337.70358,230518.29758,129.3567333,35.57113333
3102120,차량등록사업소입구,195014822,232243.36902681,230436.04641423,129.35562815,35.57041124
3102122,대현동주민센터앞,193064402,229705.55813,225593.9573,129.3275167,35.52683333
3102123,꿈동산유치원,195061402,232434.1605,239192.2784,129.35815,35.64931
3102124,자동차부품혁신센터앞,0,232917.32122,239256.19739,129.3634833,35.64986667
3102125,평해사입구,0,233061.34066,239088.4493,129.3650667,35.64835
3102127,(주)리한,195025510,233090.57849224,238586.09862382,129.36530497,35.64383791
3102129,기백교,195025515,232653.08886,239282.96299,129.3605667,35.65011667
3102130,디아채,195071401,231833.23764,239777.44001,129.3515333,35.6546
3102131,기백교,195025516,232651.64431,239264.46486,129.36055,35.64995
3102133,일신정밀앞,195025511,232908.40219,238812.34552,129.3633667,35.64586667
3102134,일신정밀앞,0,232921.94601,238823.49105,129.3635167,35.64596667
3102135,(주)리한,195025509,233081.37008,238572.58428,129.3652667,35.6437
3102137,평해사입구,195025503,233076.39408,239097.75107,129.3652333,35.64843333
3102138,자동차부품혁신센터앞,195025501,232918.75838,239276.54404,129.3635,35.65005
3102139,메가마트,195061202,232286.0004,229481.8834,129.35612,35.56179
3102140,메가마트,0,232406.4905,229466.34165,129.35745,35.56165
3102141,대밀사거리,196020709,218044.40666,239859.00567,129.1992667,35.65568333
3102142,대밀사거리,196020710,218054.92776,239877.51959,129.1993833,35.65585
3102143,박재상유적지입구,196015297,218950.2797,238946.709,129.20925,35.64744
3102144,박재상유적지입구,196015298,218965.0641,238957.6366,129.20941,35.64754
3102145,당지마을,196015299,220370.8661,239556.7256,129.22495,35.65291
3102146,비조회관,0,221309.37412,239030.37424,129.2353,35.64815
3102147,이전마을,196015315,220639.5562,238514.7479,129.22789,35.64352
3102148,밤꼴마을,196015337,220637.6278,238199.1335,129.22786,35.64067
3102149,은편,196015339,220293.7302,237868.7346,129.22406,35.6377
3102150,망향동산앞,196020703,216382.9393,239275.1795,129.18091,35.65045
3102151,망향동산앞,196020704,216382.2965,239298.3202,129.1809,35.65066
3102154,울주보건소,196066605,210397.8351,229090.0247,129.11469,35.55873
3102156,주공입구,0,211085.01932,230372.30864,129.1222833,35.57028333
3102157,언양맨션앞,196020607,210618.57021,230035.18994,129.1171333,35.56725
3102158,농협중앙회,196020617,211277.1846,229786.1763,129.12439,35.565
3102159,언양병원앞,196015421,211322.3378,229169.4011,129.12488,35.55944
3102162,삼일여고앞,193012406,228707.15433,224397.96427,129.3164667,35.51608333
3102163,카프로사택,193012408,228641.6084,224564.18183,129.31575,35.51758333
3102164,한라훼밀리앞,193023805,228605.61516,224946.85038,129.3153667,35.52103333
3102165,동부아파트204동,193064501,229012.53338,225336.49264,129.3198667,35.52453333
3102166,동부아파트104동,193064503,229204.74928,225264.99946,129.3219833,35.52388333
3102167,홈플러스,193075002,229384.24256,225389.48412,129.3239667,35.525
3102168,동부아파트104동,193064504,229203.18323,225283.48671,129.3219667,35.52405
3102169,동부아파트204동,193064502,229024.58799,225347.62695,129.32,35.52463333
3102170,강남파크,193075303,228607.13489,224471.61209,129.3153667,35.51675
3102171,풍산금속사택,193075301,228761.9024,224298.28353,129.3170667,35.51518333
3102172,홈플러스,193075003,229364.40534,225444.89496,129.32375,35.5255
3102173,대산골프앞,193075407,228278.46316,224180.24319,129.3117333,35.51413333
3102176,서광아파트,0,228224.05813,224172.67537,129.3111333,35.51406667
3102177,서광아파트,0,228234.65029,224170.85922,129.31125,35.51405
3102178,대산골프앞,193075408,228272.38071,224193.1687,129.3116667,35.51425
3102179,삼성자동차학원,193074312,230572.09881,226375.39292,129.3371,35.53385
3102180,삼성자동차학원,193074311,230550.94673,226373.47104,129.3368667,35.53383333
3102181,법원앞,0,226104.64441,226664.50082,129.28785,35.53658333
3102182,대륙현대아파트,193074411,226709.41757,227110.095,129.2945333,35.54058333
3102183,금란유치원앞,193064808,227686.30554,225970.26194,129.3052667,35.53028333
3102184,롯데마트,193064201,228729.58241,226356.33763,129.3167833,35.53373333
3102185,신정현대홈타운앞,193023405,229307.63913,226160.34954,129.32315,35.53195
3102187,목련아파트앞,193064112,227299.23153,226991.67924,129.3010333,35.5395
3102188,도성아파트후문,193040879,226828.83801,227104.90504,129.29585,35.54053333
3102189,목련아파트앞,193064111,227290.20815,226976.85845,129.3009333,35.53936667
3102190,평화시장,193064113,227455.17803,226905.24481,129.30275,35.53871667
3102191,울산대공원동문앞,193064810,227813.17606,226003.94124,129.3066667,35.53058333
3102192,남부신협앞,193063603,228184.18204,227231.12323,129.3108,35.54163333
3102193,한국케이블공사앞,193063502,228276.63275,227627.14513,129.3118333,35.5452
3102194,강남고등학교,193063508,228984.77144,227836.52516,129.31965,35.54706667
3102195,세이브존,193063511,229404.61266,227926.6587,129.3242833,35.54786667
3102196,축협앞,193063602,227969.71886,227180.52108,129.3084333,35.54118333
3102197,신정3동주민센터입구,193063506,228617.83797,227739.18351,129.3156,35.5462
3102198,남부교회,193063504,228462.3303,227688.75836,129.3138833,35.54575
3102200,무동,196030434,217579.3217,229744.9942,129.19391,35.56454
3102201,황토전,195061303,239097.11751,231593.85643,129.43135,35.58058333
3102202,황토전,195061304,239027.6533,231606.377,129.43058,35.5807
3102203,구남종점,195014003,238915.123,232449.25986,129.4293833,35.5883
3102204,금천마을회관,195061306,240709.42654,231504.90483,129.4491333,35.57971667
3102205,천곡마을입구,195061304,229984.0675,238075.26719,129.33105,35.63931667
3102206,화물공제조합,193063309,231206.75018,227731.20613,129.34415,35.54605
3102207,대우푸르지오아파트,193063308,231019.29438,227745.34681,129.3420833,35.54618333
3102208,벽산아파트입구,193073902,230848.11844,227861.2545,129.3402,35.54723333
3102209,현대백화점,193074001,230385.36949,227058.96284,129.3350667,35.54001667
3102210,남경노블랜드,0,229227.77631,227931.62618,129.3223333,35.54791667
3102211,경남은행월평지소앞,193074102,228864.51101,227638.27018,129.3183167,35.54528333
3102212,울산병원후문,193063512,229202.2856,227733.0754,129.32205,35.54613
3102213,아울렛,193040959,230075.76292,226987.64519,129.33165,35.53938333
3102214,남부소방서,193022814,230392.4201,227820.826,129.33517,35.54688
3102215,평창리비에르3차,195014808,232149.96122,228529.71173,129.3545833,35.55321667
3102216,평창리비에르3차,195014807,232140.80774,228553.71785,129.3544833,35.55343333
3102217,메가마트,195061201,232283.99176,229495.48588,129.3561,35.56191667
3102218,메가마트,195061202,232285.57932,229475.14948,129.3561167,35.56173333
3102219,명촌동입구,195030641,232523.15845,229378.00327,129.3587333,35.56085
3102220,효문사거리,0,232754.6979,229282.68966,129.3612833,35.55998333
3102221,태화중학교(여천천),193063901,230997.02179,226323.22941,129.3417833,35.53336667
3102223,명촌동,195014805,232340.50356,228911.33744,129.3567,35.55665
3102224,명촌동,195014806,232363.16341,228913.26909,129.35695,35.55666667
3102225,효문사거리,195030642,232562.2826,229424.37663,129.3591667,35.56126667
3102226,롯데백화점,193040419,230645.61206,226976.63696,129.3379333,35.53926667
3102227,롯데백화점,0,230643.96721,227017.31314,129.3379167,35.53963333
3102228,보림마을,0,211268.28404,235992.24591,129.1243833,35.62093333
3102229,보림마을,0,211238.08231,235997.75538,129.12405,35.62098333
3102230,양등입구,196030215,207374.413,233758.8931,129.08138,35.60084
3102231,양동입구,196030216,207391.23014,233767.30036,129.0815667,35.60091667
3102232,토끼가든,0,205233.73792,237750.79888,129.0577833,35.63683333
3102233,토끼가든,0,205220.14838,237756.33852,129.0576333,35.63688333
3102234,울산구치소입구,196030502,222633.87773,226224.17866,129.2495667,35.5327
3102235,울산구치소입구,196030501,222614.2012,226233.37445,129.24935,35.53278333
3102236,망성,196020736,220945.87972,232492.53896,129.2311167,35.58923333
3102238,고사골입구,196030349,213902.60345,236278.89467,129.1534667,35.62348333
3102239,천곡마을입구,195014307,230018.84021,238058.74119,129.3314333,35.63916667
3102240,강변그린빌,193076001,223854.13865,228892.04266,129.2631,35.55671667
3102241,좋은삼정병원앞,193030929,224430.8132,228451.79,129.26945,35.55273
3102242,삼호초등학교,0,224112.48458,228350.92012,129.2659333,35.55183333
3102243,홈플러스앞,193065201,223792.56347,228181.78621,129.2624,35.55031667
3102244,무거동사무소앞,193075801,223614.04124,228255.27979,129.2604333,35.55098333
3102245,신세대아파트,193065105,223465.50903,228421.31624,129.2588,35.55248333
3102246,한라2차아파트,193065103,223364.04919,228500.56622,129.2576833,35.5532
3102247,한라3.4차아파트,193065101,223240.0869,228520.58371,129.2563167,35.55338333
3102248,청구맨션,193076208,223154.15204,228442.6943,129.2553667,35.55268333
3102249,신복현대아파트,193076206,223065.20635,228357.40191,129.2543833,35.55191667
3102250,아성아파트,193076201,223083.72757,228207.66481,129.2545833,35.55056667
3102252,문수펠리스후문,193065404,223223.04397,228100.77204,129.2561167,35.5496
3102253,서울산새마을금고,193065406,223371.20933,228075.26996,129.25775,35.54936667
3102254,무거시장,193065408,223552.88419,227951.85043,129.25975,35.54825
3102255,쇠정사거리,193075605,223779.98606,227797.11938,129.26225,35.54685
3102256,옥현주공1단지,193075603,223703.5286,227563.91755,129.2614,35.54475
3102257,옥현중학교,193065005,223675.8489,227171.81519,129.2610833,35.54121667
3102258,옥현중학교,193065006,223690.96581,227171.85524,129.26125,35.54121667
3102259,문수중학교,193065001,223310.69865,226939.70548,129.25705,35.53913333
3102260,정골삼거리,193065609,223199.02399,226874.69357,129.2558167,35.53855
3102261,문수경기장입구,193030713,223060.4903,226670.92432,129.2542833,35.53671667
3102262,시외버스정류장,193065606,222896.12941,226520.71733,129.2524667,35.53536667
3102263,문수실버복지관,193065601,222758.50944,226548.10381,129.25095,35.53561667
3102264,무거중.고등학교앞,193065604,222821.7467,226644.42224,129.25165,35.53648333
3102265,정골5거리,193076501,222894.06556,226735.21792,129.25245,35.5373
3102266,우신고등학교,193076503,222893.67722,226886.85107,129.25245,35.53866667
3102267,벽산아파트,193076506,222902.42367,227012.61821,129.25255,35.5398
3102268,협성현대럭키아파트,193076509,222965.56103,227145.92211,129.25325,35.541
3102269,코아아파트,193065501,223065.16024,227205.35239,129.25435,35.54153333
3102270,과학대후문,193065503,223165.01213,227166.77755,129.25545,35.54118333
3102271,울산과학대,193065505,223355.64528,227091.45705,129.25755,35.5405
3102272,문수중학교,193065002,223295.66809,226906.38082,129.2568833,35.53883333
3102273,옥현주공2단지,193075602,223728.32155,227334.68274,129.2616667,35.54268333
3102274,옥현주공1단지,193075604,223718.59087,227584.2983,129.2615667,35.54493333
3102275,쇠정사거리,193075606,223786.07851,227780.49283,129.2623167,35.5467
3102276,무거시장,193065407,223548.31143,227966.63159,129.2597,35.54838333
3102277,서울산새마을금고,193065405,223365.11785,228091.8968,129.2576833,35.54951667
3102278,문수펠리스후문,193065403,223223.01514,228111.86715,129.2561167,35.5497
3102280,아성아파트,193076202,223091.27057,228215.08035,129.2546667,35.55063333
3102281,신복현대아파트,193076205,223071.26368,228353.71842,129.25445,35.55188333
3102282,청구맨션,193076207,223169.26252,228440.88501,129.2555333,35.55266667
3102283,한라3.4차아파트,193065102,223261.22568,228526.18631,129.25655,35.55343333
3102284,한라2차아파트,193065104,223362.57792,228487.61762,129.2576667,35.55308333
3102285,신세대아파트,193065106,223444.35557,228421.26071,129.2585667,35.55248333
3102286,무거동사무소,193075802,223611.06583,228238.62915,129.2604,35.55083333
3102287,홈플러스앞,193040852,223792.59301,228170.6911,129.2624,35.55021667
3102288,산호아파트앞,0,224171.461,228336.28625,129.2665833,35.5517
3102289,문수고등학교,193076002,224085.82026,228713.29157,129.26565,35.5551
3102290,상방기,196066401,207180.21729,223835.17281,129.07915,35.5114
3102291,상방기경로당,196066403,207302.75261,223752.05942,129.0805,35.51065
3102292,청호빌라,196066405,207419.21937,223692.98223,129.0817833,35.51011667
3102294,삼아아파트,196066407,207671.91896,223465.74771,129.0845667,35.50806667
3102295,삼성교회,196066410,207789.91337,223399.27962,129.0858667,35.50746667
3102296,방기농협,196066301,207907.92587,223314.32107,129.0871667,35.5067
3102297,소망병원,196030139,208113.70195,223153.62776,129.0894333,35.50525
3102298,세광병원,196027504,208034.9049,222658.9248,129.08856,35.50079
3102299,신평버스터미널,196066202,207892.58675,221840.52355,129.0869833,35.49341667
3102301,신평시장.중앙약국,388000432,207874.68818,221557.58595,129.0867833,35.49086667
3102302,신평탑마트,388000265,207977.73187,221333.92822,129.0879167,35.48885
3102303,신평탑마트,196077001,207956.54449,221343.1548,129.0876833,35.48893333
3102304,신평시장.중앙약국,196077004,207882.25262,221561.29056,129.0868667,35.4909
3102306,세광병원,196023609,208064.4737,222523.8299,129.08888,35.49957
3102307,소망병원,196066303,208107.65474,223159.16977,129.0893667,35.5053
3102308,방기농협,196066302,207910.942,223319.87124,129.0872,35.50675
3102309,삼성교회,196066409,207792.92794,223406.67818,129.0859,35.50753333
3102310,삼아아파트,196066408,207676.44864,223473.14752,129.0846167,35.50813333
3102313,상방기경로당,196066404,207311.8168,223761.31229,129.0806,35.51073333
3102314,보광고.하나로마트,388000262,207888.2128,221655.60307,129.0869333,35.49175
3102315,성경아파트,192073701,228202.31987,229146.95763,129.3110667,35.5589
3102316,농협앞,192063001,228297.80364,229056.64804,129.3121167,35.55808333
3102317,향교삼거리,192073603,228548.27546,229170.24711,129.3148833,35.5591
3102318,목살사거리,192063114,228654.80571,228935.73835,129.31605,35.55698333
3102320,성남동매일마트앞,192066704,228803.33124,228799.37495,129.3176833,35.55575
3102321,서울마트앞,192073404,229858.23677,229664.57145,129.32935,35.56351667
3102323,동덕현대아파트,192063003,229655.32726,229797.03868,129.3271167,35.56471667
3102324,동광약국,192063002,229566.67101,229646.95852,129.3261333,35.56336667
3102325,장미아파트,192040694,229578.481,229634.8793,129.32626,35.56326
3102326,평창아파트입구,192030932,229599.5355,229526.4854,129.32649,35.56228
3102327,성신고등학교앞,192073501,229739.75968,229396.04,129.3280333,35.5611
3102328,목살골목입구,192066703,228695.85477,228858.20337,129.3165,35.55628333
3102329,일신스토어,192073602,228615.14707,229052.11136,129.3156167,35.55803333
3102330,향교삼거리,192073604,228577.11277,229131.50594,129.3152,35.55875
3102331,동명그린빌,192040666,228422.90795,229155.05402,129.3135,35.55896667
3102332,평화빌라,192073702,228342.81316,229158.49756,129.3126167,35.559
3102333,21세기마트,192073704,228265.35133,229283.99791,129.3117667,35.56013333
3102334,우정성당,192073703,228167.29705,229230.06148,129.3106833,35.55965
3102335,국민은행앞,192066810,228872.94135,228770.01196,129.31845,35.55548333
3102337,울산교회앞,192073305,229735.97767,229170.42397,129.3279833,35.55906667
3102339,검단초등학교,196066003,216108.30213,217929.45735,129.17745,35.45806667
3102340,검단공원,196066005,216351.81908,217965.03145,129.1801333,35.45838333
3102341,검단마을회관앞,196066008,216678.21822,218178.28643,129.1837333,35.4603
3102342,웅촌파출소앞,196076601,218925.36853,218669.07819,129.2085,35.46468333
3102343,웅촌면사무소앞,196076603,219034.00502,218804.2976,129.2097,35.4659
3102344,웅촌면사무소앞,196076604,219023.38886,218815.37005,129.2095833,35.466
3102345,웅촌파출소앞,196076602,218911.73363,218678.29598,129.20835,35.46476667
3102346,검단마을회관앞,196066007,216678.21134,218181.98436,129.1837333,35.46033333
3102347,검단공원,196066006,216348.78949,217968.72499,129.1801,35.45841667
3102348,검단초등학교,196066003,216073.7529,217923.3154,129.17707,35.45801
3102349,부전기도원,196065901,216260.1647,217382.7212,129.17911,35.45314
3102350,부전기도원,196065902,216271.7350453,217359.58043903,129.17918201,35.4529394
3102351,검단초등학교,196015709,216096.8433,217946.3354,129.17732,35.45822
3102352,괴천다리,196076806,215815.32263,216769.51447,129.1742,35.44761667
3102353,괴천다리,196076807,215828.94415,216767.68898,129.17435,35.4476
3102354,관동,196015717,215735.87534,216344.06847,129.1733167,35.44378333
3102355,관동,196015718,215746.46826,216340.38912,129.1734333,35.44375
3102356,고연공단,196015719,215702.87944,216173.88889,129.17295,35.44225
3102357,고연공단,196015720,215714.98234,216173.91008,129.1730833,35.44225
3102358,한일금속,196015721,215972.83185,215841.5179,129.1759167,35.43925
3102359,한일금속,196015722,215984.94178,215837.84153,129.17605,35.43921667
3102360,와지,196015723,215970.21062,215610.36955,129.1758833,35.43716667
3102361,와지,196076805,215982.32335,215610.39112,129.1760167,35.43716667
3102362,생동,196076803,216180.08783,215035.65869,129.1781833,35.43198333
3102363,생동,196076804,216189.17176,215033.82666,129.1782833,35.43196667
3102364,당촌,196076801,216334.77096,214863.96789,129.1798833,35.43043333
3102365,당촌,196076802,216345.36148,214867.68621,129.18,35.43046667
3102366,용당입구,388076909,216656.21425,214550.2035,129.1834167,35.4276
3102367,용당입구,388076910,216665.27818,214559.4657,129.1835167,35.42768333
3102368,북부마을,388000401,215960.10188,213635.46005,129.1757333,35.41936667
3102369,북부마을,196041231,215964.65932,213626.22168,129.1757833,35.41928333
3102370,서창마을,388000388,215658.03222,213255.85292,129.1724,35.41595
3102371,웅상농협파머스마켓,388066102,214979.17752,212770.21879,129.1649167,35.41158333
3102374,백련과학유치원,192072406,228935.4931,231383.15104,129.3192333,35.57903333
3102375,애니원고등학교,192062301,229059.72721,231274.45128,129.3206,35.57805
3102376,장애인복지회관,192072505,229165.74508,231193.43193,129.3217667,35.57731667
3102377,시립요양원,192072503,229065.09622,231017.42746,129.32065,35.57573333
3102378,편의점앞,192072501,228989.99443,230884.0398,129.3198167,35.57453333
3102379,라이온스앞,192062402,228852.8165,230789.28547,129.3183,35.57368333
3102380,우정시장,192063109,228118.70731,228824.93193,129.3101333,35.556
3102381,강원마트,192063111,228460.11597,228859.29881,129.3139,35.5563
3102382,목살사거리,192063113,228659.26188,228959.79272,129.3161,35.5572
3102383,양사초등학교,192063115,228837.31698,229039.8821,129.3180667,35.55791667
3102384,중부도서관,192063117,229027.92912,228973.92794,129.3201667,35.55731667
3102385,소방서사거리,192066803,229051.40729,228724.36106,129.3204167,35.55506667
3102386,시계탑사거리,192066805,229205.42785,228759.99748,129.3221167,35.55538333
3102387,박병원앞,192066807,229385.12105,228799.42013,129.3241,35.55573333
3102388,중앙동동사무소,192077201,229361.85862,228980.56693,129.32385,35.55736667
3102389,복산초등학교,192077204,229282.36968,229257.68753,129.3229833,35.55986667
3102390,백양사사거리,192072402,228536.00151,230647.72773,129.3148,35.57241667
3102391,금호아파트,192072001,227730.96334,231059.41403,129.3059333,35.57615
3102392,G마트,192072102,228198.79188,231219.9116,129.3111,35.57758333
3102393,신안골드빌,192072104,228349.31367,231394.2149,129.3127667,35.57915
3102394,방통대후문,192062201,228503.33207,231416.89599,129.3144667,35.57935
3102395,함월고등학교,0,226882.62014,229324.11024,129.2965167,35.56053333
3102396,유곡중학교,192063101,227301.8075,229116.42175,129.3011333,35.55865
3102397,동덕현대아파트,192063104,227548.72977,228917.46556,129.30385,35.55685
3102398,동덕현대아파트,192063103,227551.71472,228928.57001,129.3038833,35.55695
3102399,유곡중학교,192063102,227309.32929,229129.38955,129.3012167,35.55876667
3102400,축산농협,192063105,227795.16248,228879.39559,129.3065667,35.5565
3102401,축산농협,192063106,227795.1222,228892.34029,129.3065667,35.55661667
3102402,선경2차정문,192063108,227988.63871,228861.50724,129.3087,35.55633333
3102403,선경2차정문,192063107,227990.11807,228872.60712,129.3087167,35.55643333
3102404,청아예식장,192066701,228546.54457,228767.11455,129.31485,35.55546667
3102405,청아예식장,192066702,228529.89571,228776.30704,129.3146667,35.55555
3102406,국민은행사거리,192066802,228853.60428,228673.7914,129.3182333,35.55461667
3102407,울산중고등학교,192073402,229962.96542,229524.38165,129.3305,35.56225
3102408,구역전시장,192073304,229677.41508,229059.27656,129.3273333,35.55806667
3102409,성지아파트,192062901,229893.63353,229923.57934,129.32975,35.56585
3102410,남운럭키아파트,192062903,230020.24079,230016.46439,129.33115,35.56668333
3102411,중구청앞,192062905,230163.43105,230118.65408,129.3327333,35.5676
3102412,학성여고앞,192073201,230262.059,229996.93961,129.3338167,35.5665
3102413,홈플러스앞,192073309,230355.30003,229679.19084,129.3348333,35.56363333
3102414,중앙동사무소앞,192077202,229380.02817,228969.53141,129.32405,35.55726667
3102415,문화의거리,192011906,229119.02847,228841.08137,129.3211667,35.55611667
3102416,구)인산병원,192073307,230230.24294,229575.21108,129.33345,35.5627
3102418,내고산,196077815,224008.76854,216301.37301,129.2644333,35.44323333
3102419,중고산,196077813,224481.66315,215468.67862,129.2696167,35.43571667
3102420,동상회관,196067203,226350.01722,213632.20312,129.2901333,35.41911667
3102421,울주군립도서관,196077808,225190.8092,212994.61417,129.27735,35.4134
3102422,울주군립도서관,196077807,225180.23561,212985.33909,129.2772333,35.41331667
3102423,위드아파트,196077810,224955.46147,213250.99039,129.2747667,35.41571667
3102424,위드아파트,196077809,224943.37118,213241.71026,129.2746333,35.41563333
3102425,하대양달,196077805,223968.91276,212525.28272,129.2638833,35.4092
3102426,하대양달,196077832,223971.97615,212514.19597,129.2639167,35.4091
3102427,하대음달,196077831,223975.57832,212297.85455,129.26395,35.40715
3102428,하대음달,196077806,223984.67653,212292.33138,129.26405,35.4071
3102429,상대마을,196077803,222782.08896,211310.99981,129.2507833,35.39828333
3102430,상대마을,196077804,222791.18273,211307.32494,129.2508833,35.39825
3102431,대운산,196077801,222302.89516,211002.83979,129.2455,35.39551667
3102432,중고산,196077814,224489.21686,215472.39719,129.2697,35.43575
3102433,남창중학교,196067201,226141.05977,213655.63067,129.2878333,35.41933333
3102434,우주아파트,196077822,226011.8405,212137.6607,129.28636,35.40566
3102435,대우아파트,196077824,226073.70485,212351.77747,129.28705,35.40758333
3102436,대우아파트,196077823,226064.61613,212353.60062,129.28695,35.4076
3102437,남창중학교,196067202,226144.05547,213668.58389,129.2878667,35.41945
3102438,동상회관,196067204,226349.97923,213645.1464,129.2901333,35.41923333
3102439,보람병원,196067208,227108.78082,214000.59634,129.2985,35.42241667
3102440,덕신대교,196077714,227783.18084,214709.03889,129.30595,35.42878333
3102441,덕신대교,0,227769.49642,214729.33811,129.3058,35.42896667
3102442,금솔주유소,0,227881.10132,214855.42714,129.3070333,35.4301
3102443,소방서앞,196077712,227801.7168,215221.913,129.30617,35.43341
3102444,소공원,196077719,228291.53027,215250.58457,129.3115667,35.43365
3102445,덕신2차시장,196077717,227968.68407,214920.42016,129.308,35.43068333
3102446,동상주유소,196067206,226820.672,213668.73006,129.2953167,35.41943333
3102447,중서,196067209,227075.71603,213421.70813,129.2981167,35.4172
3102448,중서,196067210,227092.34154,213429.15529,129.2983,35.41726667
3102449,하서,196067211,227697.20825,213140.68171,129.30495,35.41465
3102450,하서,196067212,227698.67941,213155.47918,129.3049667,35.41478333
3102451,용안사,196067214,228273.95406,212659.8475,129.3112833,35.4103
3102452,용안사,196067213,228283.04877,212656.17818,129.3113833,35.41026667
3102453,상회입구,196067216,228359.75122,212338.36377,129.3122167,35.4074
3102454,상회입구,196067215,228359.78041,212329.11843,129.3122167,35.40731667
3102455,상회회관,196067218,228633.81956,212320.74126,129.3152333,35.40723333
3102456,상회회관,196067217,228630.82426,212311.48627,129.3152,35.40715
3102457,상회마을,196067220,228841.29534,212301.06461,129.3175167,35.40705
3102458,상회마을,196067219,228842.83287,212291.8241,129.3175333,35.40696667
3102459,내회마을,196067221,229129.30888,212185.49671,129.3206833,35.406
3102460,내회마을,196067222,229129.2729,212196.59157,129.3206833,35.4061
3102461,삼평초등학교,196067225,229379.26359,212138.23285,129.3234333,35.40556667
3102462,삼평초등학교,196067226,229385.30421,212143.8001,129.3235,35.40561667
3102463,삼평마을,196067226,229403.5296,212138.2468,129.3237,35.40557
3102464,삼평마을,196067225,229381.266,212140.6447,129.32346,35.40559
3102465,영묘사,196067227,229702.08788,211575.29897,129.3269667,35.40048333
3102466,영묘사,196067228,229700.55249,211580.84138,129.32695,35.40053333
3102467,하회마을,196067229,230213.0615,211353.2547,129.3325833,35.39846667
3102468,하회마을,196067230,230219.11457,211355.12348,129.33265,35.39848333
3102469,강양입구,196067231,230451.44333,211156.19823,129.3352,35.39668333
3102470,강양입구,196067232,230455.96683,211161.76105,129.33525,35.39673333
3102471,웃강양,196067233,230849.23847,210837.65023,129.3395667,35.3938
3102472,웃강양,196067234,230853.76189,210843.21324,129.3396167,35.39385
3102473,파도소리,196067235,231282.91745,210656.0822,129.3443333,35.39215
3102474,파도소리,196067236,231287.42138,210667.19285,129.3443833,35.39225
3102475,강양,196067237,231433.22912,210540.10936,129.3459833,35.3911
3102476,덕신2차시장,196077718,227982.35135,214905.66979,129.30815,35.43055
3102477,소공원,196077720,228306.69327,215239.53737,129.3117333,35.43355
3102478,소방서앞,196077711,227790.1575,215231.3634,129.30604,35.43349
3102479,금솔주유소,196077715,227870.54752,214844.29936,129.3069167,35.43
3102480,월내,145067001,225152.72647,203329.02952,129.2766333,35.32628333
3102481,월내농협,145067003,225364.51006,203464.61024,129.2789667,35.3275
3102482,월내농협,145067004,225352.33926,203479.36866,129.2788333,35.32763333
3102483,길천,196067005,225650.33936,203668.82372,129.2821167,35.32933333
3102484,길천,196067008,225645.76698,203678.0571,129.2820667,35.32941667
3102485,한빛3단지,196077502,225915.87015,204603.39701,129.2850667,35.33775
3102486,한빛3단지,196077501,225905.2501,204607.06435,129.28495,35.33778333
