ROUTE_NM,TRANSDATE,SUMAMOUNT,STOP_NM,STOP_ID,NORMALCNT,NORMALAMOUNT,STUDENTCNT,STUDENTAMOUNT,CHILDCNT,CHILDAMOUNT,TRANSFLAG
127,2015/09/20 14:54:26,0,시청앞,3101521,1,0,0,0,0,0,환승
705,2015/09/20 14:55:19,1140,현대백화점앞,3101420,1,1140,0,0,0,0,비환승
705,2015/09/20 14:55:21,1140,현대백화점앞,3101420,1,1140,0,0,0,0,비환승
307,2015/09/20 14:55:42,0,신복로타리,3101409,1,0,0,0,0,0,하차
923,2015/09/20 14:57:46,0,현대백화점정문,3100515,1,0,0,0,0,0,환승
923,2015/09/20 14:57:48,0,현대백화점정문,3100515,1,0,0,0,0,0,환승
923,2015/09/20 14:57:50,620,현대백화점정문,3100515,0,0,1,620,0,0,비환승
923,2015/09/20 14:57:52,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
923,2015/09/20 14:57:54,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
923,2015/09/20 14:57:55,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
923,2015/09/20 14:57:58,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
923,2015/09/20 14:57:59,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
307,2015/09/20 14:58:00,0,울산대학교앞,3101408,1,0,0,0,0,0,하차
923,2015/09/20 14:58:01,620,현대백화점정문,3100515,0,0,1,620,0,0,비환승
923,2015/09/20 14:58:04,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
923,2015/09/20 14:58:07,1140,신정현대홈106동,3100632,2,1140,0,0,0,0,비환승
923,2015/09/20 14:58:18,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
923,2015/09/20 14:58:25,680,신정현대홈106동,3100632,2,680,0,0,0,0,비환승
,2015/09/20 14:58:28,0,선경2차정문,3102403,1,0,0,0,0,0,하차
,2015/09/20 14:58:33,0,선경2차정문,3102403,1,0,0,0,0,0,하차
705,2015/09/20 14:58:50,0,롯데마트,3101505,0,0,1,0,0,0,하차
705,2015/09/20 14:59:05,2280,롯데마트,3101505,2,2280,0,0,0,0,비환승
923,2015/09/20 14:59:08,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
923,2015/09/20 14:59:18,620,현대백화점정문,3100515,0,0,1,620,0,0,비환승
,2015/09/20 14:59:21,0,선경2차정문,3102403,1,0,0,0,0,0,환승
,2015/09/20 14:59:23,0,선경2차정문,3102403,1,0,0,0,0,0,환승
,2015/09/20 14:59:27,0,선경2차정문,3102403,1,0,0,0,0,0,환승
1723,2015/09/20 14:59:27,1880,시외고속버스터미,3101421,1,1880,0,0,0,0,비환승
1723,2015/09/20 14:59:30,1080,시외고속버스터미,3101421,1,1080,0,0,0,0,환승
,2015/09/20 14:59:30,0,선경2차정문,3102403,1,0,0,0,0,0,환승
,2015/09/20 14:59:36,780,선경2차정문,3102403,0,0,1,780,0,0,비환승
1723,2015/09/20 14:59:37,1880,시외고속버스터미,3101421,1,1880,0,0,0,0,비환승
1723,2015/09/20 14:59:39,1600,시외고속버스터미,3101421,0,0,1,1600,0,0,비환승
,2015/09/20 14:59:46,0,선경2차정문,3102403,1,0,0,0,0,0,환승
923,2015/09/20 15:00:04,800,홈플러스,3102172,1,800,0,0,0,0,비환승
923,2015/09/20 15:00:07,0,홈플러스,3102172,1,0,0,0,0,0,환승
923,2015/09/20 15:00:09,0,홈플러스,3102172,1,0,0,0,0,0,환승
21,2015/09/20 15:00:29,780,강변그린빌,9102240,1,780,0,0,0,0,비환승
127,2015/09/20 15:00:31,0,목화예식장앞,3101452,1,0,0,0,0,0,하차
705,2015/09/20 15:00:33,0,롯데마트,3101505,1,0,0,0,0,0,하차
705,2015/09/20 15:00:50,0,공업탑,3101418,1,0,0,0,0,0,하차
705,2015/09/20 15:01:11,0,공업탑,3101418,0,0,1,0,0,0,환승
705,2015/09/20 15:01:13,0,공업탑,3101418,1,0,0,0,0,0,환승
705,2015/09/20 15:01:15,0,공업탑,3101418,0,0,1,0,0,0,환승
705,2015/09/20 15:01:17,0,공업탑,3101418,0,0,1,0,0,0,환승
705,2015/09/20 15:01:19,0,공업탑,3101418,1,0,0,0,0,0,환승
923,2015/09/20 15:01:19,620,삼익세라믹,3100516,0,0,1,620,0,0,비환승
705,2015/09/20 15:01:21,0,공업탑,3101418,0,0,1,0,0,0,환승
705,2015/09/20 15:01:24,0,공업탑,3101418,1,0,0,0,0,0,환승
705,2015/09/20 15:01:25,0,공업탑,3101418,0,0,1,0,0,0,하차
705,2015/09/20 15:01:26,0,공업탑,3101418,1,0,0,0,0,0,환승
705,2015/09/20 15:01:29,0,공업탑,3101418,1,0,0,0,0,0,환승
307,2015/09/20 15:01:31,770,옥현주공3단지,3100524,0,0,1,770,0,0,비환승
307,2015/09/20 15:01:33,1140,옥현주공3단지,3100524,1,1140,0,0,0,0,비환승
923,2015/09/20 15:01:44,800,삼일여고앞,3102162,0,0,1,800,0,0,비환승
923,2015/09/20 15:01:46,800,동부아파트204동,3102169,1,800,0,0,0,0,비환승
923,2015/09/20 15:01:49,800,동부아파트204동,3102169,1,800,0,0,0,0,비환승
923,2015/09/20 15:01:53,800,동부아파트204동,3102169,1,800,0,0,0,0,비환승
705,2015/09/20 15:01:54,410,공업탑,3101418,1,410,0,0,0,0,비환승
923,2015/09/20 15:01:56,800,동부아파트204동,3102169,1,800,0,0,0,0,비환승
923,2015/09/20 15:01:57,800,달동주공아파트단,3100641,1,800,0,0,0,0,비환승
923,2015/09/20 15:02:00,800,달동주공아파트단,3100641,1,800,0,0,0,0,비환승
923,2015/09/20 15:02:02,800,달동주공아파트단,3100641,1,800,0,0,0,0,비환승
923,2015/09/20 15:02:03,0,동부아파트204동,3102169,1,0,0,0,0,0,환승
923,2015/09/20 15:02:09,800,달동주공아파트단,3100641,1,800,0,0,0,0,비환승
923,2015/09/20 15:02:18,800,달동주공아파트단,3100641,1,800,0,0,0,0,비환승
923,2015/09/20 15:02:39,0,한실청실맨션앞,3100612,0,0,1,0,0,0,하차
923,2015/09/20 15:03:29,0,롯데캐슬,3100525,1,0,0,0,0,0,하차
923,2015/09/20 15:03:38,800,고속버스터미널앞,3101220,1,800,0,0,0,0,비환승
923,2015/09/20 15:03:40,620,고속버스터미널앞,3101220,0,0,1,620,0,0,비환승
923,2015/09/20 15:03:42,620,고속버스터미널앞,3101220,0,0,1,620,0,0,비환승
923,2015/09/20 15:03:45,800,롯데캐슬,3100525,1,800,0,0,0,0,비환승
923,2015/09/20 15:03:56,800,롯데캐슬,3100547,1,800,0,0,0,0,비환승
923,2015/09/20 15:03:58,800,롯데캐슬,3100547,1,800,0,0,0,0,비환승
705,2015/09/20 15:04:18,1140,울산대공원동문앞,3100336,1,1140,0,0,0,0,비환승
,2015/09/20 15:04:32,0,함월고등학교,3103140,1,0,0,0,0,0,하차
923,2015/09/20 15:04:33,800,남부초등학교,3100162,1,800,0,0,0,0,비환승
705,2015/09/20 15:04:36,1140,울산대공원동문앞,3100336,1,1140,0,0,0,0,비환승
307,2015/09/20 15:04:45,1140,성광여고앞,3101458,1,1140,0,0,0,0,비환승
307,2015/09/20 15:04:53,1540,성광여고앞,3101458,2,1540,0,0,0,0,비환승
929,2015/09/20 15:04:55,800,남양그린빌,3100446,1,800,0,0,0,0,비환승
,2015/09/20 15:05:44,0,동원로얄듀크2차,3103146,1,0,0,0,0,0,하차
127,2015/09/20 15:05:51,0,농수산물도매시장,3101449,1,0,0,0,0,0,하차
929,2015/09/20 15:05:57,620,남양그린빌,3100446,0,0,1,620,0,0,비환승
923,2015/09/20 15:06:08,800,동부아파트204동,3102165,1,800,0,0,0,0,비환승
127,2015/09/20 15:06:30,0,이마트앞,3100486,1,0,0,0,0,0,하차
923,2015/09/20 15:06:47,2220,동부아파트104동,3102166,3,2220,0,0,0,0,비환승
923,2015/09/20 15:07:42,800,홈플러스,3102167,1,800,0,0,0,0,비환승
923,2015/09/20 15:07:51,1240,홈플러스,3102167,0,0,2,1240,0,0,비환승
1723,2015/09/20 15:07:51,1880,공업탑,3101348,1,1880,0,0,0,0,비환승
929,2015/09/20 15:08:01,800,남양그린빌,3100446,1,800,0,0,0,0,비환승
705,2015/09/20 15:08:04,0,삼일여고입구,3101242,0,0,1,0,0,0,하차
705,2015/09/20 15:08:06,0,삼일여고입구,3101242,0,0,1,0,0,0,하차
21,2015/09/20 15:09:13,780,삼호초등학교,3102242,1,780,0,0,0,0,비환승
705,2015/09/20 15:10:11,1140,상개동크로바아파,3100314,1,1140,0,0,0,0,비환승
923,2015/09/20 15:10:40,0,현대백화점정문,3100515,1,0,0,0,0,0,하차
307,2015/09/20 15:10:40,1140,법원앞,3101456,1,1140,0,0,0,0,비환승
21,2015/09/20 15:10:42,0,홈플러스앞,3102243,1,0,0,0,0,0,환승
923,2015/09/20 15:10:43,0,현대백화점정문,3100515,1,0,0,0,0,0,하차
21,2015/09/20 15:10:45,780,홈플러스앞,3102243,1,780,0,0,0,0,비환승
307,2015/09/20 15:10:48,2280,법원앞,3101456,2,2280,0,0,0,0,비환승
21,2015/09/20 15:10:48,0,홈플러스앞,3102243,1,0,0,0,0,0,환승
307,2015/09/20 15:10:50,770,법원앞,3101456,0,0,1,770,0,0,비환승
307,2015/09/20 15:10:53,770,법원앞,3101456,0,0,0,0,1,770,비환승
307,2015/09/20 15:10:54,770,법원앞,3101456,0,0,1,770,0,0,비환승
923,2015/09/20 15:10:55,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
307,2015/09/20 15:10:57,1140,법원앞,3101456,1,1140,0,0,0,0,비환승
923,2015/09/20 15:10:57,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
923,2015/09/20 15:11:03,1600,현대백화점정문,3100515,2,1600,0,0,0,0,비환승
923,2015/09/20 15:11:05,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
307,2015/09/20 15:11:12,770,법원앞,3101456,0,0,1,770,0,0,비환승
923,2015/09/20 15:11:30,620,신정현대홈106동,3100632,0,0,1,620,0,0,비환승
923,2015/09/20 15:11:37,1420,신정현대홈106동,3100632,2,1420,0,0,0,0,비환승
923,2015/09/20 15:11:38,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
,2015/09/20 15:11:53,780,울산테크노파크,3103075,1,780,0,0,0,0,비환승
,2015/09/20 15:12:02,780,울산테크노파크,3103075,1,780,0,0,0,0,비환승
,2015/09/20 15:12:04,780,울산테크노파크,3103075,1,780,0,0,0,0,비환승
,2015/09/20 15:12:19,1560,울산테크노파크,3103075,2,1560,0,0,0,0,비환승
929,2015/09/20 15:12:22,340,개운초등학교아파,3103111,0,0,0,0,1,340,비환승
929,2015/09/20 15:12:24,340,개운초등학교아파,3103111,0,0,0,0,1,340,비환승
929,2015/09/20 15:12:26,800,개운초등학교아파,3103111,1,800,0,0,0,0,비환승
929,2015/09/20 15:12:28,800,개운초등학교아파,3103111,1,800,0,0,0,0,비환승
,2015/09/20 15:12:30,780,울산테크노파크,3103075,1,780,0,0,0,0,비환승
923,2015/09/20 15:12:56,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
1723,2015/09/20 15:13:09,1600,옥동중학교앞,3101413,0,0,1,1600,0,0,비환승
923,2015/09/20 15:13:20,1420,동평중학교앞,3100629,2,1420,0,0,0,0,비환승
923,2015/09/20 15:13:22,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
307,2015/09/20 15:13:22,770,울주군청앞,3101455,0,0,1,770,0,0,비환승
307,2015/09/20 15:13:41,1140,울주군청앞,3101455,1,1140,0,0,0,0,비환승
923,2015/09/20 15:13:46,800,홈플러스,3102172,1,800,0,0,0,0,비환승
923,2015/09/20 15:13:47,620,홈플러스,3102172,0,0,0,0,1,620,비환승
307,2015/09/20 15:13:47,3050,울주군청앞,3101455,3,3050,0,0,0,0,비환승
923,2015/09/20 15:13:49,620,홈플러스,3102172,0,0,1,620,0,0,비환승
923,2015/09/20 15:14:10,800,달동주공아파트단,3100641,1,800,0,0,0,0,비환승
705,2015/09/20 15:14:48,1140,덕하시장앞,3101095,1,1140,0,0,0,0,비환승
307,2015/09/20 15:14:50,0,신정고등학교앞,3101453,0,0,1,0,0,0,하차
21,2015/09/20 15:14:59,1220,무거현대,3102681,0,0,2,1220,0,0,비환승
929,2015/09/20 15:15:34,800,롯데캐슬,3100547,1,800,0,0,0,0,비환승
929,2015/09/20 15:15:37,800,롯데캐슬,3100547,1,800,0,0,0,0,비환승
929,2015/09/20 15:15:39,620,롯데캐슬,3100547,0,0,1,620,0,0,비환승
923,2015/09/20 15:15:40,800,동부아파트204동,3102169,1,800,0,0,0,0,비환승
,2015/09/20 15:15:46,0,유곡중학교,3102396,1,0,0,0,0,0,환승
,2015/09/20 15:15:49,780,유곡중학교,3102396,1,780,0,0,0,0,비환승
923,2015/09/20 15:16:20,0,보람병원입구,3101082,0,0,0,0,1,0,환승
923,2015/09/20 15:16:22,0,보람병원입구,3101082,1,0,0,0,0,0,환승
923,2015/09/20 15:16:23,800,보람병원입구,3101082,1,800,0,0,0,0,비환승
923,2015/09/20 15:16:32,620,삼익세라믹,3102171,0,0,1,620,0,0,비환승
923,2015/09/20 15:16:35,800,삼익세라믹,3102171,1,800,0,0,0,0,비환승
923,2015/09/20 15:16:37,800,삼익세라믹,3102171,1,800,0,0,0,0,비환승
307,2015/09/20 15:16:56,770,공업탑,3101347,0,0,1,770,0,0,비환승
307,2015/09/20 15:16:58,0,공업탑,3101347,1,0,0,0,0,0,환승
307,2015/09/20 15:17:01,0,공업탑,3101347,1,0,0,0,0,0,환승
923,2015/09/20 15:17:13,800,삼일여고앞,3102162,1,800,0,0,0,0,비환승
21,2015/09/20 15:17:39,1220,무거시장,3102254,2,1220,0,0,0,0,비환승
923,2015/09/20 15:17:47,800,카프로사택,3102163,1,800,0,0,0,0,비환승
923,2015/09/20 15:17:49,800,카프로사택,3102163,1,800,0,0,0,0,비환승
923,2015/09/20 15:17:50,0,롯데백화점후문앞,3100285,1,0,0,0,0,0,하차
923,2015/09/20 15:17:52,800,카프로사택,3102163,1,800,0,0,0,0,비환승
929,2015/09/20 15:18:04,0,동부아파트204동,3102165,1,0,0,0,0,0,하차
923,2015/09/20 15:18:29,0,한실청실맨션앞,3100612,1,0,0,0,0,0,하차
923,2015/09/20 15:18:30,0,한실청실맨션앞,3100612,0,0,1,0,0,0,하차
,2015/09/20 15:18:39,780,축산농협,3102400,1,780,0,0,0,0,비환승
,2015/09/20 15:18:41,780,축산농협,3102400,1,780,0,0,0,0,비환승
923,2015/09/20 15:18:43,800,고속버스터미널앞,3101220,1,800,0,0,0,0,비환승
923,2015/09/20 15:18:45,800,고속버스터미널앞,3101220,0,0,1,800,0,0,비환승
923,2015/09/20 15:18:48,800,고속버스터미널앞,3101220,1,800,0,0,0,0,비환승
923,2015/09/20 15:18:50,0,우주그린아파트앞,3100611,1,0,0,0,0,0,하차
923,2015/09/20 15:18:52,800,고속버스터미널앞,3101220,1,800,0,0,0,0,비환승
923,2015/09/20 15:18:56,800,고속버스터미널앞,3101220,1,800,0,0,0,0,비환승
923,2015/09/20 15:18:58,800,고속버스터미널앞,3101220,1,800,0,0,0,0,비환승
1723,2015/09/20 15:19:00,1880,신복로터리,3101900,1,1880,0,0,0,0,비환승
1723,2015/09/20 15:19:02,1880,신복로터리,3101900,0,0,1,1880,0,0,비환승
923,2015/09/20 15:19:05,1600,고속버스터미널앞,3101220,2,1600,0,0,0,0,비환승
62,2015/09/20 15:19:06,1000,웅촌목욕탕,3102842,1,1000,0,0,0,0,비환승
1723,2015/09/20 15:19:07,1880,신복로터리,3101900,1,1880,0,0,0,0,비환승
1723,2015/09/20 15:19:08,1880,신복로터리,3101900,0,0,1,1880,0,0,비환승
1723,2015/09/20 15:19:14,1880,신복로터리,3101900,0,0,1,1880,0,0,비환승
923,2015/09/20 15:19:35,800,롯데캐슬,3100525,1,800,0,0,0,0,비환승
923,2015/09/20 15:19:37,0,고속버스터미널앞,3101220,1,0,0,0,0,0,환승
,2015/09/20 15:19:50,780,선경2차정문,3102402,1,780,0,0,0,0,비환승
923,2015/09/20 15:19:50,800,해양경비안전서,3102164,1,800,0,0,0,0,비환승
,2015/09/20 15:19:54,780,선경2차정문,3102402,1,780,0,0,0,0,비환승
,2015/09/20 15:19:57,0,선경2차정문,3102402,1,0,0,0,0,0,환승
,2015/09/20 15:19:59,780,선경2차정문,3102402,1,780,0,0,0,0,비환승
,2015/09/20 15:20:04,780,선경2차정문,3102402,1,780,0,0,0,0,비환승
,2015/09/20 15:20:06,780,선경2차정문,3102402,1,780,0,0,0,0,비환승
929,2015/09/20 15:20:09,1480,홈플러스,3102167,3,1480,0,0,0,0,비환승
929,2015/09/20 15:20:11,800,홈플러스,3102167,1,800,0,0,0,0,비환승
929,2015/09/20 15:20:12,620,홈플러스,3102167,0,0,1,620,0,0,비환승
929,2015/09/20 15:20:14,620,홈플러스,3102167,0,0,1,620,0,0,비환승
,2015/09/20 15:20:16,780,선경2차정문,3102402,1,780,0,0,0,0,비환승
929,2015/09/20 15:20:16,800,홈플러스,3102167,1,800,0,0,0,0,비환승
929,2015/09/20 15:20:18,800,홈플러스,3102167,1,800,0,0,0,0,비환승
929,2015/09/20 15:20:20,800,홈플러스,3102167,1,800,0,0,0,0,비환승
923,2015/09/20 15:20:20,800,롯데캐슬,3100547,1,800,0,0,0,0,비환승
923,2015/09/20 15:20:46,0,남부초등학교,3100162,1,0,0,0,0,0,하차
923,2015/09/20 15:21:22,0,현대백화점정문,3100515,1,0,0,0,0,0,하차
923,2015/09/20 15:21:30,800,숭의빌딩앞,3100638,1,800,0,0,0,0,비환승
923,2015/09/20 15:21:42,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
923,2015/09/20 15:21:43,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
923,2015/09/20 15:21:46,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
923,2015/09/20 15:21:57,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
923,2015/09/20 15:22:00,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
923,2015/09/20 15:22:02,0,현대백화점정문,3100515,1,0,0,0,0,0,환승
923,2015/09/20 15:22:05,0,현대백화점정문,3100515,1,0,0,0,0,0,환승
923,2015/09/20 15:22:20,1820,현대백화점정문,3100515,4,1820,0,0,0,0,비환승
705,2015/09/20 15:22:38,770,원동마을,3100950,1,770,0,0,0,0,비환승
,2015/09/20 15:22:40,780,청아예식장,3102404,1,780,0,0,0,0,비환승
923,2015/09/20 15:22:49,0,삼일여고앞,3100613,0,0,1,0,0,0,하차
21,2015/09/20 15:23:00,0,쇠정사거리,3102255,0,0,1,0,0,0,하차
923,2015/09/20 15:23:15,800,홈플러스,3102167,1,800,0,0,0,0,비환승
705,2015/09/20 15:23:26,1140,망양LG하우시스,3100949,1,1140,0,0,0,0,비환승
929,2015/09/20 15:23:28,800,울산세관입구,3100633,1,800,0,0,0,0,비환승
929,2015/09/20 15:23:30,800,울산세관입구,3100633,1,800,0,0,0,0,비환승
705,2015/09/20 15:23:35,1140,망양LG하우시스,3100949,1,1140,0,0,0,0,비환승
705,2015/09/20 15:23:38,1140,망양LG하우시스,3100949,1,1140,0,0,0,0,비환승
,2015/09/20 15:23:46,780,성남동매일마트앞,3102320,1,780,0,0,0,0,비환승
307,2015/09/20 15:23:50,0,시외고속버스터미,3101450,1,0,0,0,0,0,하차
929,2015/09/20 15:25:28,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
929,2015/09/20 15:25:30,800,신정현대홈106동,3100632,1,800,0,0,0,0,비환승
929,2015/09/20 15:25:39,1240,신정현대홈106동,3100632,2,1240,0,0,0,0,비환승
929,2015/09/20 15:25:46,1240,신정현대홈106동,3100632,0,0,2,1240,0,0,비환승
50,2015/09/20 15:26:59,1100,남창,3100945,1,1100,0,0,0,0,비환승
50,2015/09/20 15:27:06,0,남창,3100945,1,0,0,0,0,0,환승
923,2015/09/20 15:27:15,1240,신정현대홈타운앞,3100692,0,0,2,1240,0,0,비환승
923,2015/09/20 15:27:31,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
923,2015/09/20 15:27:42,620,울산세관입구,3100627,0,0,1,620,0,0,비환승
929,2015/09/20 15:27:45,0,동평중학교앞,3100629,0,0,1,0,0,0,환승
705,2015/09/20 15:27:50,730,고산사입구,3100307,0,0,0,0,1,730,환승
929,2015/09/20 15:27:51,800,동평중학교앞,3100629,1,800,0,0,0,0,비환승
307,2015/09/20 15:28:06,0,태화강역1,3100586,1,0,0,0,0,0,하차
705,2015/09/20 15:28:08,820,고산사입구,3100307,0,0,0,0,2,820,비환승
307,2015/09/20 15:28:11,0,태화강역1,3100586,1,0,0,0,0,0,하차
21,2015/09/20 15:28:15,610,정골5거리,3102265,0,0,1,610,0,0,비환승
929,2015/09/20 15:28:16,2040,동평중학교앞,3100629,6,2040,0,0,0,0,비환승
127,2015/09/20 15:28:30,1140,농수산물도매시장,3101422,1,1140,0,0,0,0,비환승
127,2015/09/20 15:28:47,340,농수산물도매시장,3101422,1,340,0,0,0,0,환승
923,2015/09/20 15:28:57,2400,신정현대홈타운앞,3100692,3,2400,0,0,0,0,비환승
21,2015/09/20 15:29:09,780,벽산아파트,3102267,1,780,0,0,0,0,비환승
929,2015/09/20 15:29:11,800,달동주공아파트단,3100641,1,800,0,0,0,0,비환승
21,2015/09/20 15:29:37,780,협성현대럭키아파,3102268,1,780,0,0,0,0,비환승
923,2015/09/20 15:29:39,800,현대백화점정문,3100515,1,800,0,0,0,0,비환승
923,2015/09/20 15:29:55,1600,선암호수노인복지,3103092,2,1600,0,0,0,0,비환승
705,2015/09/20 15:30:01,0,남창,3100945,1,0,0,0,0,0,하차
,2015/09/20 15:30:54,780,박병원앞,3102387,1,780,0,0,0,0,비환승
,2015/09/20 15:30:57,780,박병원앞,3102387,1,780,0,0,0,0,비환승
705,2015/09/20 15:31:15,0,남창고등학교앞,3100944,1,0,0,0,0,0,하차
127,2015/09/20 15:31:35,0,시외고속버스터미,3101421,1,0,0,0,0,0,환승
127,2015/09/20 15:31:37,1140,시외고속버스터미,3101421,1,1140,0,0,0,0,비환승
127,2015/09/20 15:31:38,1140,시외고속버스터미,3101421,1,1140,0,0,0,0,비환승
127,2015/09/20 15:31:40,1140,시외고속버스터미,3101421,1,1140,0,0,0,0,비환승
127,2015/09/20 15:31:42,1140,시외고속버스터미,3101421,1,1140,0,0,0,0,비환승
1723,2015/09/20 15:31:43,3760,시외고속버스터미,3101421,2,3760,0,0,0,0,비환승
127,2015/09/20 15:31:44,1140,시외고속버스터미,3101421,1,1140,0,0,0,0,비환승
1723,2015/09/20 15:31:45,1600,시외고속버스터미,3101421,0,0,1,1600,0,0,비환승
923,2015/09/20 15:31:48,0,보람병원입구,3101082,1,0,0,0,0,0,환승
1723,2015/09/20 15:31:48,1600,시외고속버스터미,3101421,0,0,1,1600,0,0,비환승
923,2015/09/20 15:31:52,800,삼익세라믹,3100516,1,800,0,0,0,0,비환승
1723,2015/09/20 15:31:53,3200,시외고속버스터미,3101421,0,0,2,3200,0,0,비환승
1723,2015/09/20 15:31:56,1880,시외고속버스터미,3101421,1,1880,0,0,0,0,비환승
127,2015/09/20 15:31:59,1550,시외고속버스터미,3101421,2,1550,0,0,0,0,비환승
1723,2015/09/20 15:32:00,1880,시외고속버스터미,3101421,1,1880,0,0,0,0,비환승
923,2015/09/20 15:32:09,800,홈플러스,3102172,0,0,1,800,0,0,비환승
923,2015/09/20 15:32:13,620,홈플러스,3102172,0,0,1,620,0,0,비환승
923,2015/09/20 15:32:14,620,홈플러스,3102172,0,0,1,620,0,0,비환승
923,2015/09/20 15:32:18,800,홈플러스,3102172,1,800,0,0,0,0,비환승
923,2015/09/20 15:32:52,800,카프로사택,3102163,1,800,0,0,0,0,비환승
,2015/09/20 15:32:55,0,박병원앞,3102387,1,0,0,0,0,0,환승
923,2015/09/20 15:32:59,800,카프로사택,3102163,1,800,0,0,0,0,비환승
1723,2015/09/20 15:33:08,0,언양터미널,3101613,0,0,1,0,0,0,하차
1723,2015/09/20 15:33:10,0,언양터미널,3101613,1,0,0,0,0,0,하차
923,2015/09/20 15:33:32,800,고속버스터미널앞,3101220,1,800,0,0,0,0,비환승
923,2015/09/20 15:33:33,620,고속버스터미널앞,3101220,0,0,1,620,0,0,비환승
923,2015/09/20 15:33:39,800,고속버스터미널앞,3101220,1,800,0,0,0,0,비환승
923,2015/09/20 15:33:40,620,고속버스터미널앞,3101220,0,0,1,620,0,0,비환승
923,2015/09/20 15:33:44,800,고속버스터미널앞,3101220,1,800,0,0,0,0,비환승
923,2015/09/20 15:33:46,800,고속버스터미널앞,3101220,1,800,0,0,0,0,비환승
705,2015/09/20 15:33:59,0,럭키아파트앞,3100941,0,0,0,0,1,0,하차
127,2015/09/20 15:34:31,1140,현대백화점앞,3101420,1,1140,0,0,0,0,비환승
127,2015/09/20 15:34:33,1140,현대백화점앞,3101420,1,1140,0,0,0,0,비환승
127,2015/09/20 15:34:35,1140,현대백화점앞,3101420,1,1140,0,0,0,0,비환승
929,2015/09/20 15:35:16,0,롯데백화점후문앞,3100285,1,0,0,0,0,0,하차
127,2015/09/20 15:35:20,1140,목화예식장앞,3101419,1,1140,0,0,0,0,비환승
127,2015/09/20 15:35:22,1140,목화예식장앞,3101419,1,1140,0,0,0,0,비환승
127,2015/09/20 15:35:24,1140,목화예식장앞,3101419,0,0,1,1140,0,0,비환승
21,2015/09/20 15:35:26,610,옥현주공2단지,3102273,0,0,1,610,0,0,비환승
21,2015/09/20 15:35:28,610,옥현주공2단지,3102273,0,0,1,610,0,0,비환승
127,2015/09/20 15:35:30,1140,목화예식장앞,3101419,1,1140,0,0,0,0,비환승
21,2015/09/20 15:35:33,610,옥현주공2단지,3102273,0,0,1,610,0,0,비환승
923,2015/09/20 15:35:37,800,롯데캐슬,3100547,0,0,1,800,0,0,비환승
21,2015/09/20 15:35:38,610,옥현주공2단지,3102273,0,0,1,610,0,0,비환승
21,2015/09/20 15:35:43,610,옥현주공2단지,3102273,0,0,1,610,0,0,비환승
923,2015/09/20 15:35:44,1240,롯데캐슬,3100547,2,1240,0,0,0,0,비환승
21,2015/09/20 15:35:45,0,옥현주공2단지,3102273,1,0,0,0,0,0,환승
923,2015/09/20 15:35:46,800,롯데캐슬,3100547,1,800,0,0,0,0,비환승
21,2015/09/20 15:35:47,0,옥현주공2단지,3102273,1,0,0,0,0,0,환승
21,2015/09/20 15:35:49,0,옥현주공2단지,3102273,0,0,1,0,0,0,환승
21,2015/09/20 15:35:51,780,옥현주공2단지,3102273,0,0,1,780,0,0,비환승
923,2015/09/20 15:36:25,800,남부초등학교,3100162,1,800,0,0,0,0,비환승
1723,2015/09/20 15:36:27,1880,현대해상앞,3101507,1,1880,0,0,0,0,비환승
923,2015/09/20 15:36:29,800,남부초등학교,3100162,1,800,0,0,0,0,비환승
923,2015/09/20 15:36:31,800,남부초등학교,3100162,1,800,0,0,0,0,비환승
21,2015/09/20 15:36:45,1220,옥현주공1단지,3102274,2,1220,0,0,0,0,비환승
21,2015/09/20 15:36:52,610,옥현주공1단지,3102274,1,610,0,0,0,0,비환승
21,2015/09/20 15:36:54,610,옥현주공1단지,3102274,0,0,1,610,0,0,비환승
127,2015/09/20 15:36:58,1140,달동현대아파트앞,3100194,1,1140,0,0,0,0,비환승
62,2015/09/20 15:37:28,1000,검단초등학교앞,3100908,0,0,1,1000,0,0,비환승
929,2015/09/20 15:37:29,0,롯데백화점후문앞,3100285,1,0,0,0,0,0,하차
929,2015/09/20 15:37:39,0,롯데백화점후문앞,3100285,0,0,1,0,0,0,하차
